,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
230,Brandon Aiyuk,WR,SFO,0,0,0,0,0,0,0,0,1,3,15,0,0,1.5,2.5,2.0
231,Braxton Berrios,WR,NYJ,0,0,0,0,0,2,15,0,1,1,0,0,0,1.5,2.5,2.0
232,Will Dissly,TE,SEA,0,0,0,0,0,0,0,0,2,2,5,0,0,0.5,2.5,1.5
233,Willie Snead,WR,LVR,0,0,0,0,0,0,0,0,1,1,15,0,0,1.5,2.5,2.0
234,Olamide Zaccheaus,WR,ATL,0,0,0,0,0,0,0,0,1,3,15,0,0,1.5,2.5,2.0
235,Tommy Hudson,TE,TEN,0,0,0,0,0,0,0,0,1,1,14,0,0,1.4000000000000001,2.4000000000000004,1.9000000000000001
236,Mark Ingram,RB,HOU,0,0,0,0,0,6,24,0,0,0,0,0,0,2.4000000000000004,2.4000000000000004,2.4000000000000004
237,Jauan Jennings,WR,SFO,0,0,0,0,0,0,0,0,1,1,14,0,0,1.4000000000000001,2.4000000000000004,1.9000000000000001
238,Kendall Hinton,WR,DEN,0,0,0,0,0,0,0,0,1,3,13,0,0,1.3,2.3,1.8
239,KhaDarel Hodge,WR,DET,0,0,0,0,0,0,0,0,1,1,13,0,0,1.3,2.3,1.8
240,Devontae Booker,RB,NYG,0,0,0,0,0,1,6,0,1,1,6,0,0,1.2000000000000002,2.2,1.7000000000000002
241,Jaret Patterson,RB,WAS,0,0,0,0,0,2,1,0,1,1,11,0,0,1.2000000000000002,2.2,1.7000000000000002
242,Pat Freiermuth,TE,PIT,0,0,0,0,0,0,0,0,1,1,11,0,0,1.1,2.1,1.6
243,Nyheim Hines,RB,IND,0,0,0,0,0,2,6,0,2,2,5,0,1,-0.8999999999999999,1.1,0.10000000000000009
244,Austin Hooper,TE,CLE,0,0,0,0,0,0,0,0,1,5,11,0,0,1.1,2.1,1.6
245,Albert Okwuegbunam,TE,DEN,0,0,0,0,0,0,0,0,1,2,11,0,0,1.1,2.1,1.6
246,Dwayne Washington,RB,NOR,0,0,0,0,0,1,5,0,1,1,6,0,0,1.1,2.1,1.6
247,Mike Williams,WR,LAC,0,0,0,0,0,0,0,0,1,4,11,0,0,1.1,2.1,1.6
248,Albert Wilson,WR,MIA,0,0,0,0,0,0,0,0,1,2,11,0,0,1.1,2.1,1.6
249,Zach Gentry,TE,PIT,0,0,0,0,0,0,0,0,1,1,10,0,0,1.0,2.0,1.5
250,N'Keal Harry,WR,NWE,0,0,0,0,0,0,0,0,1,1,10,0,0,1.0,2.0,1.5
251,Andy Janovich,FB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
252,Alexander Mattison,RB,MIN,0,0,0,0,0,10,20,0,0,0,0,0,0,2.0,2.0,2.0
253,Reggie Gilliam,FB,BUF,0,0,0,0,0,1,1,0,1,1,8,0,0,0.9,1.9,1.4
254,Johnny Mundt,TE,LAR,0,0,0,0,0,0,0,0,1,1,9,0,0,0.9,1.9,1.4
255,Tavon Austin,WR,JAX,0,0,0,0,0,0,0,0,1,3,8,0,0,0.8,1.8,1.3
256,Ryan Griffin,TE,NYJ,0,0,0,0,0,0,0,0,1,4,8,0,0,0.8,1.8,1.3
257,Luke Farrell,TE,JAX,0,0,0,0,0,0,0,0,1,1,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
258,Marcedes Lewis,TE,GNB,0,0,0,0,0,0,0,0,1,2,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
259,Chris Manhertz,TE,JAX,0,0,0,0,0,0,0,0,1,1,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
260,Pharaoh Brown,TE,HOU,0,0,0,0,0,0,0,0,1,2,6,0,0,0.6000000000000001,1.6,1.1
261,Will Fuller,WR,MIA,0,0,0,0,0,0,0,0,1,2,6,0,0,0.6000000000000001,1.6,1.1
262,DeSean Jackson,WR,LAR,0,0,0,0,0,0,0,0,1,3,6,0,0,0.6000000000000001,1.6,1.1
263,Cole Kmet,TE,CHI,0,0,0,0,0,0,0,0,1,3,6,0,0,0.6000000000000001,1.6,1.1
264,Jacob Hollister,TE,JAX,0,0,0,0,0,0,0,0,1,1,5,0,0,0.5,1.5,1.0
265,Tony Jones,RB,NOR,0,0,0,0,0,3,8,0,1,3,-3,0,0,0.5,1.5,1.0
266,Zay Jones,WR,LVR,0,0,0,0,0,0,0,0,1,1,5,0,0,0.5,1.5,1.0
267,Christian Kirk,WR,ARI,0,0,0,0,0,0,0,0,1,1,5,0,0,0.5,1.5,1.0
268,Bryan Edwards,WR,LVR,0,0,0,0,0,0,0,0,1,4,4,0,0,0.4,1.4,0.9
269,Patrick Ricard,FB,BAL,0,0,0,0,0,0,0,0,1,1,4,0,0,0.4,1.4,0.9
270,Harrison Bryant,TE,CLE,0,0,0,0,0,0,0,0,1,2,3,0,0,0.30000000000000004,1.3,0.8
271,Kylen Granson,TE,IND,0,0,0,0,0,0,0,0,1,2,3,0,0,0.30000000000000004,1.3,0.8
272,Anthony Miller,WR,HOU,0,0,0,0,0,0,0,0,1,5,3,0,0,0.30000000000000004,1.3,0.8
273,Adam Trautman,TE,NOR,0,0,0,0,0,0,0,0,1,1,3,0,0,0.30000000000000004,1.3,0.8
274,Ameer Abdullah,RB,MIN,0,0,0,0,0,0,0,0,1,1,2,0,0,0.2,1.2,0.7
275,Royce Freeman,RB,CAR,0,0,0,0,0,3,12,0,0,0,0,0,0,1.2000000000000002,1.2000000000000002,1.2000000000000002
276,Terrace Marshall Jr.,WR,CAR,0,0,0,0,0,0,0,0,1,3,2,0,0,0.2,1.2,0.7
277,Ray-Ray McCloud,WR,PIT,0,0,0,0,0,0,0,0,1,1,2,0,0,0.2,1.2,0.7
278,Jacques Patrick,RB,SFO,0,0,0,0,0,2,12,0,0,0,0,0,0,1.2000000000000002,1.2000000000000002,1.2000000000000002
279,Le'Veon Bell,RB,BAL,0,0,0,0,0,4,11,0,0,1,0,0,0,1.1,1.1,1.1
280,Mike Thomas,WR,CIN,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,1.0,0.5
281,Jordan Akins,TE,HOU,0,0,0,0,0,1,3,0,1,1,4,0,1,-1.2999999999999998,-0.2999999999999998,-0.7999999999999998
282,Khalil Herbert,RB,CHI,0,0,0,0,0,3,7,0,0,0,0,0,0,0.7000000000000001,0.7000000000000001,0.7000000000000001
283,Michael Burton,FB,KAN,0,0,0,0,0,1,5,0,0,0,0,0,0,0.5,0.5,0.5
284,Travis Homer,RB,SEA,0,0,0,0,0,1,5,0,0,0,0,0,0,0.5,0.5,0.5
285,Devonta Freeman,RB,BAL,0,0,0,0,0,1,4,0,0,0,0,0,0,0.4,0.4,0.4
286,Feleipe Franks,QB,ATL,0,0,0,0,0,1,3,0,0,0,0,0,0,0.30000000000000004,0.30000000000000004,0.30000000000000004
287,Myles Gaskin,RB,MIA,0,0,0,0,0,2,3,0,0,0,0,0,0,0.30000000000000004,0.30000000000000004,0.30000000000000004
288,Dare Ogunbowale,RB,JAX,0,0,0,0,0,2,3,0,0,0,0,0,0,0.30000000000000004,0.30000000000000004,0.30000000000000004
289,Alex Armah,FB,NOR,0,0,0,0,0,1,2,0,0,0,0,0,0,0.2,0.2,0.2
290,Kenyan Drake,RB,LVR,0,0,0,0,0,1,2,0,0,0,0,0,0,0.2,0.2,0.2
291,Keith Smith,FB,ATL,0,0,0,0,0,1,2,0,0,0,0,0,0,0.2,0.2,0.2
292,Marquise Goodwin,WR,CHI,0,0,0,0,0,1,1,0,0,2,0,0,0,0.1,0.1,0.1
293,C.J. Ham,FB,MIN,0,0,0,0,0,1,1,0,0,0,0,0,0,0.1,0.1,0.1
294,Sony Michel,RB,LAR,0,0,0,0,0,3,11,0,0,0,0,0,1,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999
295,Johnathan Abram,S,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
296,Jamal Adams,SS,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
297,Nasir Adderley,S,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
298,Mario Addison,DE,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
299,Paulson Adebo,CB,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
300,Olasunkanmi Adeniyi,OLB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
301,McTelvin Agim,DT,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
302,Azeez Al-Shaair,LB,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
303,Jaire Alexander,CB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
304,Mackensie Alexander,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
305,Robert Alford,CB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
306,Dakota Allen,LB,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
307,Jonathan Allen,DT,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
308,Josh Allen,DE,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
309,Zach Allen,DE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
310,Ugo Amadi,FS,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
311,Matt Ammendola,K,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
312,Adrian Amos,S,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
313,Henry Anderson,DE,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
314,Bryan Anger,P,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
315,Alex Anzalone,LB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
316,Troy Apke,SAF,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
317,Eli Apple,CB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
318,JJ Arcega-Whiteside,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
319,Arik Armstead,DE,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
320,Damon Arnette,CB,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
321,Jeremiah Attaochu,LB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
322,Tutu Atwell,WR,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
323,Denico Autry,DE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
324,Anthony Averett,CB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
325,Genard Avery,LB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
326,Jake Bailey,P,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
327,Budda Baker,SAF,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
328,Deandre Baker,CB,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
329,Jerome Baker,LB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
330,Corey Ballentine,CB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
331,Peyton Barber,RB,LVR,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
332,Christian Barmore,DT,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
333,Derrick Barnes,LB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
334,Derek Barnett,DE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
335,Shaquil Barrett,OLB,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
336,Cody Barton,LB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
337,Boogie Basham,DE,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
338,Tarell Basham,DE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
339,Tyler Bass,K,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
340,Zack Baun,LB,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
341,Vonn Bell,S,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
342,Nick Bellore,FB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
343,Jordan Berry,P,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
344,Justin Bethel,DB,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
345,Tyler Biadasz,C,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
346,Henry Black,S,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
347,Julian Blackmon,SAF,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
348,Angelo Blackson,DE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
349,Marquise Blair,FS,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
350,Christian Blake,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
351,Rodrigo Blankenship,K,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
352,Amani Bledsoe,DE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
353,C.J. Board,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
354,Chris Board,LB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
355,Jacob Bobenmoyer,LS,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
356,Quinton Bohanna,DT,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
357,Corey Bojorquez,P,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
358,Nick Bolton,LB,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
359,Dicaprio Bootle,DB,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
360,Breon Borders,CB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
361,Joey Bosa,OLB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
362,Nick Bosa,DE,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
363,Jonathan Bostic,LB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
364,Chris Boswell,K,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
365,A.J. Bouye,CB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
366,Tyus Bowser,OLB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
367,James Bradberry,CB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
368,Bashaud Breeland,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
369,Aaron Brewer,OL,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
370,Gary Brightwell,RB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
371,Justin Britt,OL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
372,Michael Brockers,DE,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
373,Jordyn Brooks,LB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
374,Terrence Brooks,DB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
375,Anthony Brown,CB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
376,Derrick Brown,DT,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
377,Jayon Brown,LB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
378,Malcom Brown,DT,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
379,Noah Brown,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
380,Daniel Brunskill,OL,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
381,Austin Bryant,OLB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
382,Myles Bryant,DB,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
383,DeForest Buckner,DT,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
384,Isaiah Buggs,DE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
385,Jonathan Bullard,DE,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
386,Randy Bullock,K,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
387,Oren Burks,LB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
388,Brian Burns,DE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
389,Deon Bush,DB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
390,Devin Bush Jr.,LB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
391,Harrison Butker,K,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
392,Adam Butler,DT,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
393,Kevin Byard,SAF,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
394,Josh Bynes,LB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
395,Bryce Callahan,CB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
396,Calais Campbell,DE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
397,De'Vondre Campbell,LB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
398,Elijah Campbell,DB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
399,Tevaughn Campbell,CB,LAC,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
