,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
231,John Kelly,RB,CLE,0,0,0,0,0,2,13,0,0,0,0,0,0,1.3,1.3,1.3
232,Eric Saubert,TE,DEN,0,0,0,0,0,0,0,0,1,1,3,0,0,0.30000000000000004,1.3,0.8
233,Equanimeous St. Brown,WR,GNB,0,0,0,0,0,1,13,0,0,1,0,0,0,1.3,1.3,1.3
234,Jaelon Darden,WR,TAM,0,0,0,0,0,1,11,0,0,1,0,0,0,1.1,1.1,1.1
235,Mike Davis,RB,ATL,0,0,0,0,0,4,10,0,0,0,0,0,0,1.0,1.0,1.0
236,Deon Yelder,TE,TAM,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,1.0,0.5
237,Rashaad Penny,RB,SEA,0,0,0,0,0,6,9,0,0,0,0,0,0,0.9,0.9,0.9
238,AJ Dillon,RB,GNB,0,0,0,0,0,3,6,0,1,2,2,0,1,-1.2,-0.19999999999999996,-0.7
239,Rashard Higgins,WR,CLE,0,0,0,0,0,0,0,0,1,2,-2,0,0,-0.2,0.8,0.3
240,Phillip Lindsay,RB,HOU,0,0,0,0,0,2,8,0,0,0,0,0,0,0.8,0.8,0.8
241,Eno Benjamin,RB,ARI,0,0,0,0,0,2,7,0,0,0,0,0,0,0.7000000000000001,0.7000000000000001,0.7000000000000001
242,Jack Fox,P,DET,17,0,0,1,1,0,0,0,0,0,0,0,0,0.68,0.68,0.68
243,Jonathan Ward,RB,ARI,0,0,0,0,0,1,7,0,0,0,0,0,0,0.7000000000000001,0.7000000000000001,0.7000000000000001
244,Blaine Gabbert,QB,TAM,15,0,0,3,2,0,0,0,0,0,0,0,0,0.6,0.6,0.6
245,Marcus Johnson,WR,TEN,0,0,0,0,0,1,5,0,0,1,0,0,0,0.5,0.5,0.5
246,Marlon Mack,RB,IND,0,0,0,0,0,3,4,0,0,0,0,0,0,0.4,0.4,0.4
247,Marcus Mariota,QB,LVR,0,0,0,0,0,1,4,0,0,0,0,0,0,0.4,0.4,0.4
248,Sony Michel,RB,LAR,0,0,0,0,0,2,4,0,0,0,0,0,0,0.4,0.4,0.4
249,Ty Montgomery,WR,NOR,0,0,0,0,0,1,4,0,0,1,0,0,0,0.4,0.4,0.4
250,Alex Armah,FB,NOR,0,0,0,0,0,1,2,0,0,0,0,0,0,0.2,0.2,0.2
251,Wayne Gallman,RB,ATL,0,0,0,0,0,1,2,0,0,0,0,0,0,0.2,0.2,0.2
252,Kylin Hill,RB,GNB,0,0,0,0,0,3,2,0,0,1,0,0,0,0.2,0.2,0.2
253,Ameer Abdullah,RB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
254,Johnathan Abram,S,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
255,Andrew Adams,S,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
256,Jamal Adams,SS,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
257,Matthew Adams,LB,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
258,Montravius Adams,DT,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
259,Paulson Adebo,CB,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
260,Olasunkanmi Adeniyi,OLB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
261,Azeez Al-Shaair,LB,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
262,Kwon Alexander,LB,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
263,Robert Alford,CB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
264,Jonathan Allen,DT,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
265,Ricardo Allen,S,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
266,Geronimo Allison,WR,DET,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0
267,Ugo Amadi,FS,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
268,Matt Ammendola,K,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
269,Adrian Amos,S,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
270,Alex Anzalone,LB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
271,Eli Apple,CB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
272,JJ Arcega-Whiteside,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
273,Arik Armstead,DE,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
274,Denico Autry,DE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
275,Anthony Averett,CB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
276,Genard Avery,LB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
277,Chidobe Awuzie,CB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
278,Joe Bachie,LB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
279,Michael Badgley,K,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
280,Jake Bailey,P,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
281,Markus Bailey,LB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
282,Budda Baker,S,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
283,Jerome Baker,LB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
284,Chris Banjo,S,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
285,Christian Barmore,DT,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
286,Derrick Barnes,LB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
287,Krys Barnes,LB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
288,Derek Barnett,DE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
289,Shaquil Barrett,OLB,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
290,Cody Barton,LB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
291,Daren Bates,LB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
292,Jessie Bates III,S,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
293,Zack Baun,LB,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
294,Vonn Bell,S,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
295,Nick Bellore,FB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
296,Ja'Whaun Bentley,LB,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
297,Braxton Berrios,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
298,Justin Bethel,DB,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
299,Henry Black,S,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
300,Ross Blacklock,DT,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
301,Angelo Blackson,DE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
302,Marquise Blair,FS,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
303,Chris Blewitt,K,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
304,Chris Board,LB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
305,Corey Bojorquez,P,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
306,Nick Bolton,LB,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
307,Nick Bosa,DE,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
308,A.J. Bouye,CB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
309,Tyus Bowser,OLB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
310,James Bradberry,CB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
311,Shaun Bradley,LB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
312,Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0
313,K.J. Britt,LB,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
314,Michael Brockers,DE,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
315,Josiah Bronson,DT,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
316,Jordyn Brooks,LB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
317,Cam Brown,LB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
318,Derrick Brown,DT,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
319,John Brown,WR,DEN,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
320,Tre Brown,CB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
321,Austin Bryant,OLB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
322,Myles Bryant,DB,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
323,DeForest Buckner,DT,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
324,Jonathan Bullard,DE,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
325,Randy Bullock,K,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
326,Terrell Burgess,S,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
327,Rex Burkhead,RB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
328,Oren Burks,LB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
329,Brian Burns,DE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
330,Harrison Butker,K,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
331,Adam Butler,DT,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
332,Kevin Byard,S,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
333,Josh Bynes,LB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
334,Bryce Callahan,CB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
335,Calais Campbell,DE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
336,De'Vondre Campbell,LB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
337,Trenton Cannon,RB,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
338,Daniel Carlson,K,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
339,Cethan Carter,TE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
340,Jermaine Carter Jr.,LB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
341,Lorenzo Carter,LB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
342,Michael Carter,CB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
343,Blake Cashman,LB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
344,Sean Chandler,S,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
345,Anthony Chesley,CB,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
346,Jeremy Chinn,S,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
347,Marqui Christian,DB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
348,Chuck Clark,S,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
349,Frank Clark,DE,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
350,Kenny Clark,DE,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
351,Tyrie Cleveland,WR,DEN,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
352,Jadeveon Clowney,DE,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
353,Ross Cockrell,CB,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
354,AJ Cole III,P,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
355,Jamie Collins,LB,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
356,Landon Collins,S,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
357,Maliek Collins,DT,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
358,Zaven Collins,LB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
359,Dustin Colquitt,P,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
360,Jonathon Cooper,OLB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
361,Brandon Copeland,LB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
362,Carter Coughlin,LB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
363,Fletcher Cox,DT,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
364,Mason Crosby,K,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
365,Maxx Crosby,DE,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
366,Keion Crossen,DB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
367,Tae Crowder,LB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
368,Dane Cruikshank,DB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
369,Zach Cunningham,LB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
370,Kamren Curl,S,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
371,DeeJay Dallas,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
372,James Daniels,G,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
373,Michael Danna,DE,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
374,Ronald Darby,CB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
375,Marcus Davenport,DE,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
376,Marlon Davidson,DE,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
377,Ashtyn Davis,S,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
378,Carl Davis,DT,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
379,Cody Davis,DB,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
380,Demario Davis,LB,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
381,Jalen Davis,CB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
382,Jamin Davis,LB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
383,Raekwon Davis,DT,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
384,Tyler Davis,TE,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
385,Akeem Davis-Gaither,LB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
386,Tyeler Davison,DT,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
387,Noah Dawkins,LB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
388,Jamel Dean,CB,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
389,Donte Deayon,CB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
390,Dee Delaney,CB,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
391,Grant Delpit,S,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
392,Pierre Desir,CB,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
393,Michael Dickson,P,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
394,Quandre Diggs,FS,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
395,Riley Dixon,P,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
396,Michael Dogbe,DE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
397,Aaron Donald,DT,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
398,Rasul Douglas,CB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
399,Jack Doyle,TE,IND,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
