,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
232,Boston Scott,RB,PHI,0,0,0,0,0,0,0,0,2,2,5,0,0,0.5,2.5,1.5
233,J.J. Taylor,RB,NWE,0,0,0,0,0,1,2,0,2,2,3,0,0,0.5,2.5,1.5
234,Ameer Abdullah,RB,MIN,0,0,0,0,0,5,24,0,0,0,0,0,0,2.4000000000000004,2.4000000000000004,2.4000000000000004
235,Rondale Moore,WR,ARI,0,0,0,0,0,1,3,0,2,2,1,0,0,0.4,2.4,1.4
236,Auden Tate,WR,CIN,0,0,0,0,0,0,0,0,1,1,14,0,0,1.4000000000000001,2.4000000000000004,1.9000000000000001
237,Cameron Batson,WR,TEN,0,0,0,0,0,0,0,0,1,1,13,0,0,1.3,2.3,1.8
238,Jeff Smith,WR,NYJ,0,0,0,0,0,0,0,0,1,1,13,0,0,1.3,2.3,1.8
239,Tommy Sweeney,TE,BUF,0,0,0,0,0,0,0,0,2,2,2,0,0,0.2,2.2,1.2
240,Ty'Son Williams,RB,BAL,0,0,0,0,0,5,22,0,0,1,0,0,0,2.2,2.2,2.2
241,O.J. Howard,TE,TAM,0,0,0,0,0,0,0,0,1,1,11,0,0,1.1,2.1,1.6
242,Cole Kmet,TE,CHI,0,0,0,0,0,0,0,0,1,4,11,0,0,1.1,2.1,1.6
243,Jack Doyle,TE,IND,0,0,0,0,0,0,0,0,1,2,10,0,0,1.0,2.0,1.5
244,Noah Brown,WR,DAL,0,0,0,0,0,0,0,0,1,1,9,0,0,0.9,1.9,1.4
245,KhaDarel Hodge,WR,DET,0,0,0,0,0,0,0,0,1,1,9,0,0,0.9,1.9,1.4
246,Darnell Mooney,WR,CHI,0,0,0,0,0,0,0,0,1,4,9,0,0,0.9,1.9,1.4
247,Kaden Smith,TE,NYG,0,0,0,0,0,0,0,0,1,1,9,0,0,0.9,1.9,1.4
248,Mitchell Trubisky,QB,BUF,1,0,0,1,1,4,19,0,0,0,0,0,0,1.9400000000000002,1.9400000000000002,1.9400000000000002
249,Robby Anderson,WR,CAR,0,0,0,0,0,0,0,0,1,2,8,0,0,0.8,1.8,1.3
250,Quintez Cephus,WR,DET,0,0,0,0,0,0,0,0,1,1,8,0,0,0.8,1.8,1.3
251,Foster Moreau,TE,LVR,0,0,0,0,0,0,0,0,1,2,8,0,0,0.8,1.8,1.3
252,Darius Slayton,WR,NYG,0,0,0,0,0,0,0,0,1,1,8,0,0,0.8,1.8,1.3
253,Penny Hart,WR,SEA,0,0,0,0,0,0,0,0,1,2,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
254,Adam Humphries,WR,WAS,0,0,0,0,0,0,0,0,1,4,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
255,Samaje Perine,RB,CIN,0,0,0,0,0,1,-1,0,1,1,8,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
256,MyCole Pruitt,TE,TEN,0,0,0,0,0,0,0,0,1,1,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
257,Blake Bell,TE,KAN,0,0,0,0,0,0,0,0,1,1,6,0,0,0.6000000000000001,1.6,1.1
258,Albert Okwuegbunam,TE,DEN,0,0,0,0,0,0,0,0,1,1,6,0,0,0.6000000000000001,1.6,1.1
259,Josh Oliver,TE,BAL,0,0,0,0,0,0,0,0,1,1,6,0,0,0.6000000000000001,1.6,1.1
260,Tajae Sharpe,WR,ATL,0,0,0,0,0,0,0,0,1,1,6,0,0,0.6000000000000001,1.6,1.1
261,Robert Tonyan,TE,GNB,0,0,0,0,0,0,0,0,1,1,6,0,0,0.6000000000000001,1.6,1.1
262,Rex Burkhead,RB,HOU,0,0,0,0,0,0,0,0,1,1,5,0,0,0.5,1.5,1.0
263,Noah Gray,TE,KAN,0,0,0,0,0,0,0,0,1,1,5,0,0,0.5,1.5,1.0
264,Ryan Griffin,TE,NYJ,0,0,0,0,0,0,0,0,1,1,5,0,0,0.5,1.5,1.0
265,Josiah Deguara,TE,GNB,0,0,0,0,0,0,0,0,1,1,4,0,0,0.4,1.4,0.9
266,Jonnu Smith,TE,NWE,0,0,0,0,0,0,0,0,1,6,4,0,0,0.4,1.4,0.9
267,Tommy Hudson,TE,TEN,0,0,0,0,0,0,0,0,1,2,3,0,0,0.30000000000000004,1.3,0.8
268,Derek Watt,FB,PIT,0,0,0,0,0,0,0,0,1,1,3,0,0,0.30000000000000004,1.3,0.8
269,Amon-Ra St. Brown,WR,DET,0,0,0,0,0,0,0,0,1,1,2,0,0,0.2,1.2,0.7
270,David Johnson,RB,HOU,0,0,0,0,0,2,11,0,0,0,0,0,0,1.1,1.1,1.1
271,Ronald Jones II,RB,TAM,0,0,0,0,0,5,11,0,0,0,0,0,0,1.1,1.1,1.1
272,Jaelon Darden,WR,TAM,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,1.0,0.5
273,Luke Farrell,TE,JAX,0,0,0,0,0,0,0,0,1,1,-1,0,0,-0.1,0.9,0.4
274,D'Ernest Johnson,RB,CLE,0,0,0,0,0,2,9,0,0,0,0,0,0,0.9,0.9,0.9
275,Alex Collins,RB,SEA,0,0,0,0,0,2,8,0,0,0,0,0,0,0.8,0.8,0.8
276,Devonta Freeman,RB,BAL,0,0,0,0,0,3,8,0,0,0,0,0,0,0.8,0.8,0.8
277,Isaiah McKenzie,WR,BUF,0,0,0,0,0,1,8,0,0,0,0,0,0,0.8,0.8,0.8
278,Damarea Crockett,RB,DEN,0,0,0,0,0,3,7,0,0,0,0,0,0,0.7000000000000001,0.7000000000000001,0.7000000000000001
279,Diontae Spencer,WR,DEN,0,0,0,0,0,0,0,0,1,1,-3,0,0,-0.30000000000000004,0.7,0.19999999999999996
280,Jake Funk,RB,LAR,0,0,0,0,0,1,6,0,0,0,0,0,0,0.6000000000000001,0.6000000000000001,0.6000000000000001
281,Elijhaa Penny,RB,NYG,0,0,0,0,0,2,6,0,0,0,0,0,0,0.6000000000000001,0.6000000000000001,0.6000000000000001
282,James White,RB,NWE,0,0,0,0,0,1,6,0,0,1,0,0,0,0.6000000000000001,0.6000000000000001,0.6000000000000001
283,Alex Armah,FB,NOR,0,0,0,0,0,1,5,0,0,0,0,0,0,0.5,0.5,0.5
284,Phillip Lindsay,RB,HOU,0,0,0,0,0,7,5,0,0,0,0,0,0,0.5,0.5,0.5
285,Gary Brightwell,RB,NYG,0,0,0,0,0,1,4,0,0,0,0,0,0,0.4,0.4,0.4
286,A.J. Brown,WR,TEN,0,0,0,0,0,1,3,0,0,2,0,0,0,0.30000000000000004,0.30000000000000004,0.30000000000000004
287,Jalen Guyton,WR,LAC,0,0,0,0,0,1,3,0,0,1,0,0,0,0.30000000000000004,0.30000000000000004,0.30000000000000004
288,Larry Rountree,RB,LAC,0,0,0,0,0,4,3,0,0,1,0,0,0,0.30000000000000004,0.30000000000000004,0.30000000000000004
289,C.J. Ham,FB,MIN,0,0,0,0,0,2,2,0,0,0,0,0,0,0.2,0.2,0.2
290,Mekhi Sargent,RB,TEN,0,0,0,0,0,1,2,0,0,0,0,0,0,0.2,0.2,0.2
291,Johnathan Abram,SAF,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
292,Andrew Adams,SAF,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
293,Jamal Adams,SS,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
294,Montravius Adams,DT,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
295,Nasir Adderley,S,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
296,Mario Addison,DE,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
297,Paulson Adebo,CB,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
298,Olasunkanmi Adeniyi,OLB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
299,Jamal Agnew,WR,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
300,Azeez Al-Shaair,LB,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
301,Jaire Alexander,CB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
302,Mackensie Alexander,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
303,Robert Alford,CB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
304,Jonathan Allen,DT,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
305,Josh Allen,DE,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
306,Zach Allen,DE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
307,Ugo Amadi,FS,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
308,Matt Ammendola,K,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
309,Adrian Amos,S,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
310,Henry Anderson,DE,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
311,Bryan Anger,P,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
312,Alex Anzalone,LB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
313,Troy Apke,SAF,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
314,Eli Apple,CB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
315,Arik Armstead,DE,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
316,Damon Arnette,CB,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
317,Jeremiah Attaochu,LB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
318,Tutu Atwell,WR,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
319,Denico Autry,DE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
320,Anthony Averett,CB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
321,Genard Avery,LB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
322,Chidobe Awuzie,CB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
323,Jake Bailey,P,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
324,Budda Baker,S,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
325,Deandre Baker,CB,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
326,Jerome Baker,LB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
327,Ben Banogu,DE,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
328,Christian Barmore,DT,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
329,Derrick Barnes,LB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
330,Krys Barnes,LB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
331,Derek Barnett,DE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
332,Shaquil Barrett,OLB,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
333,Cody Barton,LB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
334,Tarell Basham,DE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
335,Tyler Bass,K,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
336,Jessie Bates III,S,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
337,Zack Baun,LB,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
338,Vonn Bell,S,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
339,Nick Bellore,FB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
340,Trinity Benson,WR,DET,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
341,Ja'Whaun Bentley,LB,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
342,Jordan Berry,P,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
343,Henry Black,S,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
344,Ross Blacklock,DT,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
345,Julian Blackmon,SAF,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
346,Angelo Blackson,DE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
347,Rodrigo Blankenship,K,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
348,Chris Board,LB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
349,Quinton Bohanna,DT,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
350,Corey Bojorquez,P,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
351,Nick Bolton,LB,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
352,Breon Borders,CB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
353,Joey Bosa,OLB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
354,Nick Bosa,DE,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
355,Jonathan Bostic,LB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
356,Chris Boswell,K,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
357,Tyus Bowser,OLB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
358,James Bradberry,CB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
359,Bashaud Breeland,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
360,Justin Britt,OL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
361,Michael Brockers,DE,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
362,Jordyn Brooks,LB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
363,Anthony Brown,CB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
364,Derrick Brown,DT,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
365,Jayon Brown,LB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
366,Malcom Brown,DT,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
367,Baron Browning,LB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
368,Taven Bryan,DE,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
369,Austin Bryant,OLB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
370,Harrison Bryant,TE,CLE,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0
371,DeForest Buckner,DT,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
372,Isaiah Buggs,DE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
373,Jonathan Bullard,DE,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
374,Randy Bullock,K,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
375,Oren Burks,LB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
376,Brian Burns,DE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
377,Juston Burris,SAF,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
378,Deon Bush,DB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
379,Devin Bush Jr.,LB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
380,Harrison Butker,K,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
381,Adam Butler,DT,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
382,Vernon Butler,DT,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
383,Kevin Byard,SAF,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
384,Josh Bynes,LB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
385,Camryn Bynum,S,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
386,Jason Cabinda,FB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
387,Bryce Callahan,CB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
388,Calais Campbell,DE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
389,De'Vondre Campbell,LB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
390,Tevaughn Campbell,CB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
391,Tyson Campbell,CB,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
392,Maurice Canady,CB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
393,Trenton Cannon,RB,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
394,Joe Cardona,LS,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
395,Daniel Carlson,K,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
396,DeAndre Carter,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
397,Jermaine Carter Jr.,LB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
398,Lorenzo Carter,LB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
399,Michael Carter,CB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
