,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
231,Zach Pascal,WR,IND,0,0,0,0,0,0,0,0,2,7,12,0,1,-0.7999999999999998,1.2000000000000002,0.20000000000000018
232,Isaiah Ford,WR,MIA,0,0,0,0,0,0,0,0,1,2,11,0,0,1.1,2.1,1.6
233,Chris Manhertz,TE,JAX,0,0,0,0,0,0,0,0,1,2,11,0,0,1.1,2.1,1.6
234,Charlie Woerner,TE,SFO,0,0,0,0,0,0,0,0,1,1,11,0,0,1.1,2.1,1.6
235,Zach Gentry,TE,PIT,0,0,0,0,0,0,0,0,1,2,10,0,0,1.0,2.0,1.5
236,Kareem Hunt,RB,CLE,0,0,0,0,0,7,20,0,0,1,0,0,0,2.0,2.0,2.0
237,Josh Johnson,QB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
238,Adam Prentice,FB,NOR,0,0,0,0,0,0,0,0,1,1,10,0,0,1.0,2.0,1.5
239,MyCole Pruitt,TE,TEN,0,0,0,0,0,0,0,0,1,2,10,0,0,1.0,2.0,1.5
240,Dan Arnold,TE,JAX,0,0,0,0,0,0,0,0,1,1,9,0,0,0.9,1.9,1.4
241,Pharoh Cooper,WR,NYG,0,0,0,0,0,1,3,0,1,2,6,0,0,0.9000000000000001,1.9000000000000001,1.4000000000000001
242,Wayne Gallman,RB,ATL,0,0,0,0,0,4,19,0,0,0,0,0,0,1.9000000000000001,1.9000000000000001,1.9000000000000001
243,Deonte Harris,WR,NOR,0,0,0,0,0,0,0,0,1,5,9,0,0,0.9,1.9,1.4
244,Tyler Johnson,WR,TAM,0,0,0,0,0,0,0,0,1,1,9,0,0,0.9,1.9,1.4
245,Mo Alie-Cox,TE,IND,0,0,0,0,0,0,0,0,1,2,8,0,0,0.8,1.8,1.3
246,Geoff Swaim,TE,TEN,0,0,0,0,0,0,0,0,1,1,8,0,0,0.8,1.8,1.3
247,Sammy Watkins,WR,BAL,0,0,0,0,0,0,0,0,1,1,8,0,0,0.8,1.8,1.3
248,Anthony Firkser,TE,TEN,0,0,0,0,0,0,0,0,1,1,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
249,Parker Hesse,TE,ATL,0,0,0,0,0,0,0,0,1,1,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
250,Equanimeous St. Brown,WR,GNB,0,0,0,0,0,0,0,0,1,2,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
251,Jeff Wilson,RB,SFO,0,0,0,0,0,2,5,0,1,1,2,0,0,0.7,1.7,1.2
252,Carlos Hyde,RB,JAX,0,0,0,0,0,6,16,0,0,1,0,0,0,1.6,1.6,1.6
253,Jamison Crowder,WR,NYJ,0,0,0,0,0,0,0,0,1,1,5,0,0,0.5,1.5,1.0
254,K.J. Osborn,WR,MIN,0,0,0,0,0,0,0,0,1,2,5,0,0,0.5,1.5,1.0
255,Donald Parham,TE,LAC,0,0,0,0,0,0,0,0,1,1,5,0,0,0.5,1.5,1.0
256,Trent Sherfield,WR,SFO,0,0,0,0,0,0,0,0,1,1,5,0,0,0.5,1.5,1.0
257,Olamide Zaccheaus,WR,ATL,0,0,0,0,0,0,0,0,1,2,5,0,0,0.5,1.5,1.0
258,Sean Chandler,S,CAR,0,0,0,0,0,1,14,0,0,0,0,0,0,1.4000000000000001,1.4000000000000001,1.4000000000000001
259,Latavius Murray,RB,BAL,0,0,0,0,0,8,14,0,0,0,0,0,0,1.4000000000000001,1.4000000000000001,1.4000000000000001
260,Tommy Tremble,TE,CAR,0,0,0,0,0,0,0,0,1,3,4,0,0,0.4,1.4,0.9
261,Preston Williams,WR,MIA,0,0,0,0,0,0,0,0,1,1,4,0,0,0.4,1.4,0.9
262,Tyler Higbee,TE,LAR,0,0,0,0,0,0,0,0,1,5,3,0,0,0.30000000000000004,1.3,0.8
263,Foster Moreau,TE,LVR,0,0,0,0,0,0,0,0,1,5,3,0,0,0.30000000000000004,1.3,0.8
264,James Washington,WR,PIT,0,0,0,0,0,0,0,0,1,2,3,0,0,0.30000000000000004,1.3,0.8
265,Anthony Miller,WR,PIT,0,0,0,0,0,0,0,0,1,1,2,0,0,0.2,1.2,0.7
266,Chester Rogers,WR,TEN,0,0,0,0,0,0,0,0,1,3,2,0,0,0.2,1.2,0.7
267,Godwin Igwebuike,RB,DET,0,0,0,0,0,1,11,0,0,1,0,0,0,1.1,1.1,1.1
268,Dallas Goedert,TE,PHI,0,0,0,0,0,0,0,0,1,3,0,0,0,0.0,1.0,0.5
269,Patrick Ricard,FB,BAL,0,0,0,0,0,0,0,0,1,2,0,0,0,0.0,1.0,0.5
270,Khalil Herbert,RB,CHI,0,0,0,0,0,4,9,0,0,0,0,0,0,0.9,0.9,0.9
271,Chuba Hubbard,RB,CAR,0,0,0,0,0,2,6,0,0,1,0,0,0,0.6000000000000001,0.6000000000000001,0.6000000000000001
272,Chris Moore,WR,HOU,0,0,0,0,0,0,0,0,1,1,-4,0,0,-0.4,0.6,0.09999999999999998
273,Benny Snell Jr.,RB,PIT,0,0,0,0,0,2,5,0,0,0,0,0,0,0.5,0.5,0.5
274,Ty'Son Williams,RB,BAL,0,0,0,0,0,1,1,0,0,1,0,0,0,0.1,0.1,0.1
275,Johnathan Abram,S,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
276,Jamal Adams,SS,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
277,Matthew Adams,LB,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
278,Nasir Adderley,SAF,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
279,Mario Addison,DE,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
280,Paulson Adebo,CB,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
281,McTelvin Agim,DT,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
282,Azeez Al-Shaair,LB,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
283,Kwon Alexander,LB,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
284,Mackensie Alexander,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
285,Jonathan Allen,DT,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
286,Josh Allen,DE,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
287,Ricardo Allen,S,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
288,Ugo Amadi,FS,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
289,Matt Ammendola,K,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
290,Adrian Amos,SAF,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
291,Bryan Anger,P,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
292,Eli Ankou,DT,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
293,Alex Anzalone,LB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
294,Eli Apple,CB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
295,Arik Armstead,DE,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
296,Dorance Armstrong Jr.,DE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
297,Anthony Averett,CB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
298,Genard Avery,LB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
299,Chidobe Awuzie,CB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
300,Joe Bachie,LB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
301,Michael Badgley,K,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
302,Jake Bailey,P,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
303,Markus Bailey,LB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
304,Jerome Baker,LB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
305,Christian Barmore,DT,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
306,Derrick Barnes,LB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
307,Krys Barnes,LB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
308,Derek Barnett,DE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
309,Anthony Barr,LB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
310,Shaquil Barrett,OLB,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
311,Cody Barton,LB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
312,Tarell Basham,DE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
313,Tyler Bass,K,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
314,Jessie Bates III,S,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
315,Zack Baun,LB,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
316,Vonn Bell,S,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
317,Nick Bellore,FB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
318,Ja'Whaun Bentley,LB,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
319,Francis Bernard,LB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
320,Jordan Berry,P,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
321,Henry Black,SAF,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
322,Ross Blacklock,DT,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
323,Angelo Blackson,DE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
324,Ronald Blair,DE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
325,Chris Board,LB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
326,Corey Bojorquez,P,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
327,Joey Bosa,OLB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
328,Nick Bosa,DE,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
329,Chris Boswell,K,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
330,A.J. Bouye,CB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
331,Tashawn Bower,DE,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
332,Tyus Bowser,OLB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
333,Kris Boyd,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
334,James Bradberry,CB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
335,Darius Bradwell,RB,LAC,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
336,Bashaud Breeland,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
337,Gary Brightwell,RB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
338,K.J. Britt,LB,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
339,Michael Brockers,DE,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
340,Josiah Bronson,DT,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
341,Antoine Brooks Jr.,DB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
342,Jordyn Brooks,LB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
343,Terrence Brooks,DB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
344,Anthony Brown,CB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
345,Cam Brown,LB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
346,Derrick Brown,DT,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
347,Jayon Brown,LB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
348,John Brown,WR,JAX,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
349,Malcom Brown,DT,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
350,Pharaoh Brown,TE,HOU,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
351,Baron Browning,LB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
352,Taven Bryan,DE,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
353,Austin Bryant,OLB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
354,Brandin Bryant,DT,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
355,Myles Bryant,DB,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
356,DeForest Buckner,DT,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
357,Randy Bullock,K,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
358,Oren Burks,LB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
359,Artie Burns,DB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
360,Brian Burns,DE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
361,Juston Burris,S,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
362,Deon Bush,DB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
363,Devin Bush Jr.,LB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
364,Adam Butler,DT,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
365,Kevin Byard,SAF,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
366,Josh Bynes,LB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
367,Jason Cabinda,FB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
368,De'Vondre Campbell,LB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
369,Tevaughn Campbell,CB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
370,Tyson Campbell,CB,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
371,Daniel Carlson,K,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
372,T.J. Carrie,CB,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
373,Jermaine Carter Jr.,LB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
374,Lorenzo Carter,LB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
375,Michael Carter,CB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
376,K'Lavon Chaisson,LB,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
377,Taco Charlton,DE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
378,Jeremy Chinn,S,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
379,Marqui Christian,DB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
380,Bradley Chubb,OLB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
381,Chuck Clark,SAF,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
382,Kenny Clark,DE,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
383,Chris Claybrooks,DB,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
384,Ezra Cleveland,G,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
385,Jadeveon Clowney,DE,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
386,Ross Cockrell,CB,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
387,AJ Cole III,P,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
388,Dylan Cole,LB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
389,Matt Cole,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
390,Justin Coleman,CB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
391,L.J. Collier,DE,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
392,Landon Collins,SAF,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
393,Maliek Collins,DT,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
394,Tom Compton,OL,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
395,Logan Cooke,P,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
396,Jonathon Cooper,OLB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
397,Brandon Copeland,LB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
398,Isaiah Coulter,WR,CHI,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
399,Christian Covington,DT,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
