season,week,player,player_id,pos,team,snapcount,snapcount_percentage,pass_yds,pass_td,pass_att,pass_cmp,rec_yds,rec_td,rec,targets,rush_att,rush_td,rush_yds,fumble,fumble_lost,interceptions
2020,12,Aldon Smith,ALSM890,DEF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Casey Toohill,CATO960,DEF,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,David Sharpe,DASH950,OL,WAS,69.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Temarrick Hemingway,TEHE933,TE,WAS,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,J.D. McKissic,J.MC931,WR,WAS,28.0,41.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0
2020,12,Thomas Davis,THDA830,DEF,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,James Smith-Williams,JASM970,DEF,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Keith Ismael,KEIS980,OL,WAS,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Jordan Kunaszyk,JOKU960,DEF,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Steven Sims,STSI971,WR,WAS,13.0,19.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Cam Sims,CASI961,WR,WAS,55.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Logan Thomas,LOTH913,TE,WAS,67.0,97.0,28.0,0.0,1.0,1.0,20.0,1.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0
