Pos,Team,Name,G,Snaps,TeamSnaps,Snap%,Per Game,RushPerc,TargetP,TouchPerc,FP,FPPerSnap
RB,DAL,Tony Pollard,15,204,1057,19.3,13.6,42.16,9.8,51.96,74.2,0.36
WR,CHI,Cordarrelle Patterson,16,203,1091,18.61,12.69,8.37,8.37,16.75,18.6,0.09
TE,TEN,Anthony Firkser,15,202,953,21.2,13.47,0,11.88,11.88,26.4,0.13
TE,TEN,Delanie Walker,7,201,461,43.6,28.71,0,15.42,15.42,33.5,0.17
TE,JAX,Geoff Swaim,6,201,407,49.39,33.5,0,8.46,8.46,6.5,0.03
RB,MIN,Alexander Mattison,13,200,868,23.04,15.38,50,6,56,58.4,0.29
WR,IND,Parris Campbell,7,200,482,41.49,28.57,2,12,14,20.1,0.1
RB,MIA,Mark Walton,7,200,442,45.25,28.57,26.5,10.5,37,27,0.14
TE,GB,Robert Tonyan Jr.,11,200,783,25.54,18.18,0,7.5,7.5,16,0.08
WR,ATL,Justin Hardy,16,199,1190,16.72,12.44,0,13.07,13.07,19.5,0.1
FB,ATL,Keith Smith,16,197,1190,16.55,12.31,2.54,2.03,4.57,2.1,0.01
RB,BAL,Justice Hill,16,196,1130,17.35,12.25,29.59,7.65,37.24,41.5,0.21
RB,KC,Darrel Williams,10,196,656,29.88,19.6,20.92,9.69,30.61,52.8,0.27
TE,WAS,Vernon Davis,4,195,259,75.29,48.75,0,9.74,9.74,18.3,0.09
TE,SF,Levine Toilolo,13,194,914,21.23,14.92,0,1.03,1.03,1,0.01
WR,LAC,Dontrelle Inman,7,194,449,43.21,27.71,0,10.82,10.82,18.1,0.09
WR,LAC,Travis Benjamin,5,192,338,56.8,38.4,0,8.33,8.33,3,0.02
WR,NO,Austin Carr,6,192,419,45.82,32,0,2.08,2.08,0.9,0
RB,PHI,Boston Scott,11,187,822,22.75,17,32.62,13.9,46.52,72.9,0.39
TE,CLE,Pharaoh Brown,9,182,610,29.84,20.22,0,1.65,1.65,2.7,0.01
TE,TB,Antony Auclair,8,180,587,30.66,22.5,0,1.67,1.67,1.1,0.01
WR,OAK,Keelan Doss,6,180,404,44.55,30,0,7.78,7.78,13.3,0.07
WR,TB,Scott Miller,10,180,746,24.13,18,1.11,14.44,15.56,27.6,0.15
WR,BUF,Duke Williams,4,179,247,72.47,44.75,0,10.61,10.61,22.6,0.13
TE,OAK,Derek Carrier,16,179,1037,17.26,11.19,0.56,10.61,11.17,19.5,0.11
RB,IND,Jordan Wilkins,14,178,968,18.39,12.71,28.65,6.18,34.83,47,0.26
TE,CHI,Adam Shaheen,8,178,522,34.1,22.25,0,7.3,7.3,7.4,0.04
WR,CLE,Rashard Higgins,10,178,688,25.87,17.8,0,6.18,6.18,11.5,0.06
WR,MIN,Laquon Treadwell,13,176,855,20.58,13.54,0,9.09,9.09,24.4,0.14
FB,GB,Dan Vitale,15,174,1020,17.06,11.6,0.57,6.9,7.47,10,0.06
FB,BUF,Patrick DiMarco,16,174,1097,15.86,10.88,1.72,4.02,5.75,4.8,0.03
RB,PIT,Benny Snell Jr.,13,171,807,21.19,13.15,63.16,2.34,65.5,54.9,0.32
RB,DET,Bo Scarbrough,6,171,397,43.07,28.5,52.05,2.34,54.39,42.2,0.25
RB,NYJ,Bilal Powell,13,168,836,20.1,12.92,35.12,7.14,42.26,26.2,0.16
RB,NYG,Wayne Gallman,10,167,700,23.86,16.7,17.37,8.98,26.35,37.2,0.22
WR,ARI,Andy Isabella,15,167,1005,16.62,11.13,2.4,7.78,10.18,26.4,0.16
WR,BAL,Chris Moore,14,161,1011,15.92,11.5,0.62,3.11,3.73,2.1,0.01
WR,CLE,Antonio Callaway,4,157,261,60.15,39.25,0,9.55,9.55,8.9,0.06
TE,DEN,Troy Fumagalli,11,157,707,22.21,14.27,0,5.73,5.73,9.8,0.06
WR,CAR,Chris Hogan,7,156,490,31.84,22.29,0,9.62,9.62,6.7,0.04
RB,BUF,TJ Yeldon,6,154,435,35.4,25.67,11.04,9.74,20.78,16.7,0.11
RB,ATL,Ito Smith,7,153,483,31.68,21.86,14.38,9.15,23.53,25.3,0.17
RB,JAX,Ryquell Armstead,16,152,1108,13.72,9.5,23.03,15.79,38.82,37.2,0.24
RB,SEA,Rashaad Penny,10,152,695,21.87,15.2,42.76,7.24,50,67.3,0.44
WR,PIT,Tevin Jones,5,150,329,45.59,30,0,6.67,6.67,6.1,0.04
RB,NYJ,Ty Montgomery,16,149,1035,14.4,9.31,21.48,11.41,32.89,19.3,0.13
TE,CHI,Ben Braunecker,11,146,731,19.97,13.27,0,7.53,7.53,11.9,0.08
WR,KC,Byron Pringle,16,146,1062,13.75,9.13,0,10.96,10.96,23,0.16
RB,WAS,Wendell Smallwood,15,143,897,15.94,9.53,15.38,9.09,24.48,14.5,0.1
WR,OAK,Marcell Ateman,11,141,732,19.26,12.82,0,7.09,7.09,9.6,0.07
WR,SF,Jordan Matthews,3,140,215,65.12,46.67,0,8.57,8.57,3.3,0.02
WR,WAS,Robert Davis,6,138,415,33.25,23,0,3.62,3.62,1.7,0.01
RB,MIN,Ameer Abdullah,16,137,1036,13.22,8.56,16.79,15.33,32.12,24.3,0.18
RB,CAR,Alex Armah,16,137,1131,12.11,8.56,4.38,1.46,5.84,7.7,0.06
WR,PIT,Donte Moncrief,8,137,548,25,17.13,0,10.95,10.95,1.8,0.01
WR,DAL,Devin Smith,4,136,268,50.75,34,0,6.62,6.62,17.3,0.13
RB,CLE,Dontrell Hilliard,14,134,947,14.15,9.57,9.7,11.19,20.9,26.1,0.19
TE,BUF,Tommy Sweeney,6,132,435,30.34,22,0,9.85,9.85,11.4,0.09
TE,PHI,Joshua Perkins,5,132,383,34.46,26.4,0,9.85,9.85,14.7,0.11
FB,DEN,Andy Janovich,7,132,449,29.4,18.86,0.76,3.79,4.55,10.3,0.08
WR,DET,Marvin Hall,9,131,633,20.7,14.56,0.76,8.4,9.16,32.8,0.25
WR,CLE,Khadarel Hodge,16,130,1070,12.15,8.13,0,7.69,7.69,7.6,0.06
RB,NYG,Elijhaa Penny,16,129,1081,11.93,8.06,11.63,3.1,14.73,4.8,0.04
FB,DET,Nick Bawden,10,127,707,17.96,12.7,0,4.72,4.72,1.7,0.01
RB,MIA,Myles Gaskin,7,125,503,24.85,17.86,28.8,9.6,38.4,24.4,0.2
RB,SEA,CJ Prosise,9,125,625,20,13.89,18.4,9.6,28,18.8,0.15
WR,DET,Chris Lacy,5,123,321,38.32,24.6,0,8.13,8.13,6,0.05
FB,LAC,Derek Watt,16,122,1071,11.39,7.63,5.74,4.1,9.84,10.2,0.08
WR,CIN,Stanley Morgan Jr.,11,121,777,15.57,11,0,8.26,8.26,1.8,0.01
TE,NYG,Eric Tomlinson,8,120,566,21.2,15,0,0.83,0.83,0.1,0
TE,CHI,Jesper Horsted,6,119,436,27.29,19.83,0,8.4,8.4,12.7,0.11
TE,JAX,Josh Oliver,4,119,288,41.32,29.75,0,5.04,5.04,1.5,0.01
TE,DAL,Dalton Schultz,16,118,1130,10.44,7.38,0,1.69,1.69,0.6,0.01
FB,DAL,Jamize Olawale,16,118,1130,10.44,7.38,0,1.69,1.69,0,0
WR,JAX,Marqise Lee,6,114,416,27.4,19,0.88,3.51,4.39,1.9,0.02
TE,MIA,Clive Walford,7,114,509,22.4,16.29,0,7.02,7.02,6.1,0.05
TE,CIN,Drew Sample,9,111,636,17.45,12.33,0,5.41,5.41,3,0.03
WR,BUF,Andre Roberts,13,109,888,12.27,8.38,0.92,6.42,7.34,2.7,0.02
RB,KC,Darwin Thompson,12,108,810,13.33,9,34.26,9.26,43.52,23.1,0.21
WR,CHI,Riley Ridley,5,108,360,30,21.6,0,6.48,6.48,6.9,0.06
TE,TB,Tanner Hudson,9,106,661,16.04,11.78,0,4.72,4.72,2.6,0.02
RB,PHI,Darren Sproles,6,105,451,23.28,17.5,16.19,9.52,25.71,11,0.1
TE,NO,Dan Arnold,5,105,352,29.83,21,0,13.33,13.33,24.7,0.24
RB,NYG,Jonathan Hilliman,3,102,197,51.78,34,29.41,3.92,33.33,5.2,0.05
TE,CLE,David Njoku,4,101,252,40.08,25.25,0,9.9,9.9,10.1,0.1
RB,IND,Jonathan Williams,9,101,597,16.92,11.22,48.51,4.95,53.47,35.4,0.35
WR,DEN,Fred Brown,13,101,806,12.53,7.77,0,2.97,2.97,2.1,0.02
TE,LAC,Sean Culkin,4,100,273,36.63,25,0,2,2,1.2,0.01
WR,IND,Ashton Dulin,13,99,886,11.17,7.62,0,2.02,2.02,1.7,0.02
RB,LAR,Darrell Henderson,13,99,916,10.81,7.62,39.39,6.06,45.45,18.4,0.19
TE,LAC,Lance Kendricks,12,98,815,12.02,8.17,0,7.14,7.14,5,0.05
WR,TEN,Khalif Raymond,8,98,494,19.84,12.25,1.02,12.24,13.27,20.5,0.21
RB,WAS,Derrius Guice,5,98,324,30.25,19.6,42.86,9.18,52.04,50.4,0.51
WR,TB,Jesus Wilson,6,97,425,22.82,16.17,0,10.31,10.31,1.5,0.02
FB,KC,Anthony Sherman,16,97,1062,9.13,6.06,4.12,3.09,7.22,3.1,0.03
TE,CIN,Cethan Carter,15,97,1057,9.18,6.47,0,3.09,3.09,7.3,0.08
RB,NE,Brandon Bolden,15,96,1087,8.83,6.4,15.63,11.46,27.08,41.9,0.44
RB,PIT,Trey Edmunds,11,95,720,13.19,8.64,23.16,7.37,30.53,14,0.15
RB,LAC,Justin Jackson,7,95,479,19.83,13.57,30.53,11.58,42.11,22.2,0.23
WR,OAK,Ryan Grant,2,90,123,73.17,45,0,10,10,1.4,0.02
WR,ATL,Olamide Zaccheaus,10,88,776,11.34,8.8,0,5.68,5.68,17.5,0.2
WR,NYJ,Braxton Berrios,16,85,1035,8.21,5.31,0,15.29,15.29,9.5,0.11
FB,MIA,Chandler Cox,13,84,848,9.91,6.46,0,0,0,0,0
RB,SEA,Travis Homer,16,84,1124,7.47,5.25,21.43,15.48,36.9,17,0.2
WR,LAC,Geremy Davis,7,83,450,18.44,11.86,0,3.61,3.61,3.8,0.05
RB,MIN,Mike Boone,16,82,1036,7.92,5.13,59.76,4.88,64.63,47,0.57
RB,KC,Spencer Ware,3,82,212,38.68,27.33,20.73,8.54,29.27,7.3,0.09
WR,PIT,Ryan Switzer,9,81,572,14.16,9,0,13.58,13.58,2.7,0.03
TE,SEA,Tyrone Swoopes,5,80,349,22.92,16,0,1.25,1.25,0.5,0.01
RB,CHI,Mike Davis,12,80,809,9.89,6.67,16.25,10,26.25,4.9,0.06
WR,NE,Gunner Olszewski,8,79,595,13.28,9.88,0,5.06,5.06,1.4,0.02
WR,LAC,Jason Moore,10,77,662,11.63,7.7,0,6.49,6.49,4.3,0.06
WR,NO,Krishawn Hogan,7,77,464,16.59,11,0,1.3,1.3,0.4,0.01
WR,NYG,Russell Shepard,3,76,204,37.25,25.33,0,10.53,10.53,2.5,0.03
WR,HOU,Steven Mitchell Jr.,2,76,135,56.3,38,0,7.89,7.89,3.7,0.05
RB,ATL,Kenjon Barner,14,76,1036,7.34,5.43,5.26,10.53,15.79,3.12,0.04
WR,DAL,Cedrick Wilson,6,75,425,17.65,12.5,0,10.67,10.67,4.6,0.06
TE,NYG,Scott Simonson,5,72,317,22.71,14.4,0,2.78,2.78,1.1,0.02
WR,DEN,Diontae Spencer,16,71,1025,6.93,4.44,4.23,11.27,15.49,1.7,0.02
RB,CAR,Reggie Bonnafon,13,69,917,7.52,5.31,23.19,13.04,36.23,23.3,0.34
WR,NO,Deonte Harris,14,68,947,7.18,4.86,5.88,8.82,14.71,3.5,0.05
RB,TEN,Khari Blasingame,6,68,366,18.58,11.33,0,7.35,7.35,5.4,0.08
FB,WAS,Michael Burton,10,68,584,11.64,6.8,0,1.47,1.47,0,0
WR,CAR,Brandon Zylstra,8,68,555,12.25,8.5,0,17.65,17.65,10.6,0.16
WR,PHI,DeSean Jackson,3,67,245,27.35,22.33,0,14.93,14.93,27.9,0.42
WR,MIN,Alexander Hollins,4,67,241,27.8,16.75,0,5.97,5.97,4.6,0.07
WR,NYJ,Josh Bellamy,7,67,434,15.44,9.57,0,4.48,4.48,2,0.03
WR,NYJ,Quincy Enunwa,1,66,72,91.67,66,0,4.55,4.55,-2.4,-0.04
WR,NYG,Cody Core,16,65,1081,6.01,4.06,0,7.69,7.69,2.8,0.04
TE,GB,Jace Sternberger,6,64,398,16.08,10.67,0,1.56,1.56,0,0
WR,DET,Travis Fulgham,3,63,174,36.21,21,0,4.76,4.76,0,0
TE,SF,Garrett Celek,5,63,337,18.69,12.6,0,0,0,0,0
WR,CAR,Deandrew White,10,60,723,8.3,6,0,15,15,5.1,0.08
TE,HOU,Jordan Thomas,4,60,264,22.73,15,0,5,5,0.8,0.01
TE,PIT,Xavier Grimble,3,60,179,33.52,20,0,5,5,0.3,0
RB,SF,Jeffery Wilson,10,60,680,8.82,6,45,8.33,53.33,43.9,0.73
WR,TB,Ishmael Hyman,2,59,148,39.86,29.5,0,6.78,6.78,3.4,0.06
RB,NE,James Develin,2,59,142,41.55,29.5,3.39,0,3.39,0.3,0.01
WR,WAS,Cam Sims,7,57,441,12.93,8.14,0,5.26,5.26,2.7,0.05
RB,ATL,Qadree Ollison,8,57,627,9.09,7.13,38.6,3.51,42.11,29.7,0.52
WR,OAK,JJ Nelson,2,54,117,46.15,27,0,9.26,9.26,9.6,0.18
WR,NO,Lil'jordan Humphrey,5,53,342,15.5,10.6,0,1.89,1.89,0,0
WR,GB,Darrius Shepherd,6,53,415,12.77,8.83,0,3.77,3.77,-1.9,-0.04
WR,TEN,Darius Jennings,8,52,523,9.94,6.5,0,9.62,9.62,1.7,0.03
WR,NYG,Da'mari Scott,5,52,331,15.71,10.4,1.92,5.77,7.69,2.7,0.05
FB,NE,Jakob Johnson,2,51,160,31.88,25.5,0,3.92,3.92,0.5,0.01
WR,NYG,TJ Jones,3,50,213,23.47,16.67,0,8,8,9.8,0.2
TE,PIT,Zach Gentry,4,50,231,21.65,12.5,0,2,2,0.4,0.01
RB,CLE,D'Ernest Johnson,16,48,1070,4.49,3,8.33,14.58,22.92,9.2,0.19
TE,KC,Deon Yelder,9,48,589,8.15,5.33,0,8.33,8.33,5,0.1
TE,ARI,Darrell Daniels,11,48,724,6.63,4.36,0,6.25,6.25,0.4,0.01
TE,CHI,Eric Saubert,2,47,138,34.06,23.5,0,6.38,6.38,2.1,0.04
WR,MIN,Chad Beebe,3,44,181,24.31,14.67,0,4.55,4.55,7,0.16
WR,OAK,Rico Gafford,4,43,274,15.69,10.75,0,4.65,4.65,12.6,0.29
RB,GB,Tra Carson,3,43,211,20.38,14.33,41.86,9.3,51.16,6.6,0.15
TE,DET,Isaac Nauta,6,42,396,10.61,7,0,7.14,7.14,1.3,0.03
RB,CHI,Kerrith Whyte Jr.,6,41,372,11.02,6.83,58.54,2.44,60.98,13.1,0.32
WR,JAX,CJ Board,4,38,275,13.82,9.5,0,10.53,10.53,3.1,0.08
RB,DET,CJ Anderson,2,38,149,25.5,19,42.11,0,42.11,4.3,0.11
RB,HOU,Gregory Howell Jr.,16,36,1095,3.29,2.25,13.89,0,13.89,1,0.03
WR,IND,Devin Funchess,1,36,63,57.14,36,0,13.89,13.89,3.2,0.09
RB,PIT,Roosevelt Nix,3,35,209,16.75,11.67,0,8.57,8.57,0.4,0.01
WR,LAR,Mike Thomas,16,34,1134,3,2.13,0,14.71,14.71,1.4,0.04
WR,ARI,Michael Crabtree,2,32,135,23.7,16,0,15.63,15.63,2.2,0.07
RB,NYG,Javorius Allen,10,32,680,4.71,3.2,31.25,6.25,37.5,10.5,0.33
TE,WAS,Jerome Cunningham,2,32,118,27.12,16,0,0,0,0,0
RB,LAC,Troymaine Pope,14,31,933,3.32,2.21,32.26,9.68,41.94,7.4,0.24
RB,JAX,Devine Ozigbo,10,29,686,4.23,2.9,31.03,17.24,48.28,5,0.17
RB,SEA,Nick Bellore,14,29,982,2.95,2.07,0,6.9,6.9,8.3,0.29
WR,CLE,Taywan Taylor,3,29,210,13.81,9.67,0,3.45,3.45,0,0
RB,ARI,Zach Zenner,5,28,326,8.59,5.6,10.71,10.71,21.43,1.7,0.06
RB,JAX,Tyler Ervin,8,27,569,4.75,3.38,3.7,14.81,18.52,2.1,0.08
TE,CHI,Bradley Sowell,6,27,432,6.25,4.5,0,0,0,0,0
TE,JAX,Charles Jones II,4,27,294,9.18,6.75,0,3.7,3.7,0.5,0.02
TE,ATL,Carson Meier,1,27,93,29.03,27,0,0,0,0,0
RB,DEN,Devontae Booker,16,26,1025,2.54,1.63,7.69,34.62,42.31,6.6,0.25
WR,TB,Jaydon Mickens,1,26,51,50.98,26,0,0,0,0,0
WR,WAS,Darvin Kidsy,3,25,197,12.69,8.33,0,0,0,0,0
WR,NE,Antonio Brown,1,24,72,33.33,24,4.17,33.33,37.5,12.1,0.5
RB,DET,Paul Perkins,4,24,276,8.7,6,50,4.17,54.17,3.8,0.16
TE,IND,Ross Travis,3,23,199,11.56,7.67,0,26.09,26.09,3.1,0.13
RB,TB,TJ Logan,12,23,882,2.61,1.92,13.04,13.04,26.09,2.3,0.1
WR,DAL,Ventell Bryant,12,23,862,2.67,1.92,0,4.35,4.35,7.5,0.33
RB,DET,Wes Hills,1,23,64,35.94,23,43.48,8.7,52.17,14.2,0.62
WR,KC,De'Anthony Thomas,14,23,927,2.48,1.64,8.7,8.7,17.39,1.1,0.05
RB,PHI,Jay Ajayi,3,23,236,9.75,7.67,43.48,4.35,47.83,3,0.13
RB,SEA,Marshawn Lynch,1,23,75,30.67,23,52.17,0,52.17,9.4,0.41
TE,NO,Jason Vander Laan,2,21,116,18.1,10.5,0,4.76,4.76,0,0
WR,NYJ,Josh Malone,2,21,128,16.41,10.5,0,0,0,0,0
WR,NE,Matthew Slater,16,21,1159,1.81,1.31,0,0,0,0,0
RB,TEN,Dalyn Dawkins,2,20,132,15.15,10,55,5,60,2.6,0.13
RB,GB,Dexter Williams,4,19,271,7.01,4.75,26.32,0,26.32,1.1,0.06
WR,LAC,Jalen Guyton,3,19,190,10,6.33,0,10.53,10.53,0,0
TE,NYJ,Chris Herndon IV,1,18,65,27.69,18,0,11.11,11.11,0.7,0.04
RB,NO,Dwayne Washington,15,18,1017,1.77,1.2,44.44,5.56,50,6.6,0.37
WR,LAR,Jojo Natson,12,17,839,2.03,1.42,0,0,0,0,0
RB,NO,Ricky Ortiz,1,17,69,24.64,17,0,5.88,5.88,0.8,0.05
WR,BAL,Jaleel Scott,3,17,213,7.98,5.67,0,17.65,17.65,0.6,0.04
WR,DEN,Juwann Winfree,3,15,196,7.65,5,0,0,0,0,0
WR,PHI,Deontay Burnett,1,15,74,20.27,15,0,26.67,26.67,4.8,0.32
RB,PIT,Tony Brooks-James,3,15,211,7.11,5,53.33,0,53.33,0.7,0.05
WR,NYJ,Jeff Smith,1,14,59,23.73,14,0,14.29,14.29,1.2,0.09
RB,HOU,Taiwan Jones,11,14,734,1.91,1.27,64.29,7.14,71.43,4.9,0.35
RB,HOU,Cullen Gillaspia,16,13,1095,1.19,0.81,0,0,0,0,0
RB,NYJ,Josh Adams,3,12,199,6.03,4,66.67,0,66.67,1.2,0.1
RB,CAR,Jordan Scarlett,9,12,630,1.9,1.33,33.33,0,33.33,0.9,0.08
WR,NO,Keith Kirkwood,1,12,66,18.18,12,0,0,0,0,0
WR,SEA,John Ursua,3,11,221,4.98,3.67,0,9.09,9.09,1.1,0.1
RB,CIN,Samaje Perine,7,11,474,2.32,1.57,45.45,0,45.45,1.6,0.15
RB,NE,Damien Harris,3,10,226,4.42,3.33,40,0,40,1.2,0.12
TE,GB,Evan Baylis,2,10,129,7.75,5,0,0,0,0,0
WR,CIN,Trenton Irwin,1,9,69,13.04,9,0,0,0,0,0
WR,JAX,Michael Walker,7,9,474,1.9,1.29,0,33.33,33.33,-2.5,-0.28
RB,BUF,Senorise Perry,11,9,726,1.24,0.82,33.33,11.11,44.44,0.4,0.04
RB,CIN,Trayveon Williams,11,8,779,1.03,0.73,0,0,0,0,0
RB,CHI,Ryan Nall,8,8,569,1.41,1,25,0,25,0.8,0.1
TE,MIN,Brandon Dillon,1,7,53,13.21,7,0,0,0,0,0
WR,OAK,Dwayne Harris,3,7,179,3.91,2.33,0,14.29,14.29,0.7,0.1
WR,TB,Cyril Grayson,2,7,124,5.65,3.5,0,14.29,14.29,0.3,0.04
WR,IND,Chad Williams,1,6,63,9.52,6,0,16.67,16.67,0,0
WR,TEN,Cody Hollister,5,6,303,1.98,1.2,0,33.33,33.33,1.3,0.22
WR,CAR,Greg Dortch,2,6,142,4.23,3,0,0,0,-2,-0.33
WR,KC,Gehrig Dieter,2,6,135,4.44,3,0,0,0,0,0
WR,DEN,River Cracraft,1,5,82,6.1,5,0,0,0,0,0
RB,MIA,De'Lance Turner,8,5,571,0.88,0.63,80,0,80,0.6,0.12
TE,PHI,Richard Rodgers,1,5,74,6.76,5,0,0,0,0,0
TE,LAC,Stephen Anderson,1,5,70,7.14,5,0,0,0,0,0
TE,IND,Matt Lengel,1,5,72,6.94,5,0,0,0,0,0
TE,NYG,Garrett Dickerson,3,4,193,2.07,1.33,0,0,0,0,0
RB,TEN,David Fluellen,2,4,125,3.2,2,0,0,0,0,0
RB,LAR,John Kelly,4,4,273,1.47,1,75,0,75,0.9,0.22
TE,CIN,Mason Schreck,2,4,132,3.03,2,0,0,0,0,0
RB,WAS,Josh Ferguson,2,3,115,2.61,1.5,100,0,100,0.9,0.3
RB,JAX,Jeremy McNichols,1,3,69,4.35,3,0,0,0,0,0
RB,PHI,Corey Clement,4,3,286,1.05,0.75,0,0,0,-4,-1.33
RB,DAL,Alfred Morris,1,3,57,5.26,3,33.33,0,33.33,0.4,0.13
TE,DAL,Codey McElroy,1,3,73,4.11,3,0,33.33,33.33,3,1
WR,TB,John Franklin,1,2,51,3.92,2,50,0,50,1.1,0.55
RB,NYG,Austin Walter,1,1,50,2,1,0,0,0,0,0
WR,TEN,Rashard Davis,1,1,62,1.61,1,0,100,100,1.6,1.6
RB,NYJ,Trenton Cannon,4,1,250,0.4,0.25,0,0,0,0,0
WR,TB,Spencer Schnell,1,1,73,1.37,1,0,0,0,0,0
RB,NYG,Rod Smith,6,1,401,0.25,0.17,0,0,0,0,0
WR,MIN,Davion Davis,1,1,76,1.32,1,0,0,0,0,0
WR,SEA,Gary Jennings Jr.,1,1,69,1.45,1,0,0,0,0,0
