Pos,Team,Name,G,Snaps,TeamSnaps,Snap%,Per Game,RushPerc,TargetP,TouchPerc,FP,FPPerSnap
WR,TEN,Adam Humphries,7,227,484,46.9,32.43,0,15.42,15.42,34.8,0.15
WR,DAL,Noah Brown,16,227,1145,19.83,14.19,0.44,10.13,10.57,15.8,0.07
WR,DET,Kenny Golladay,5,226,328,68.9,45.2,0,14.16,14.16,45.8,0.2
RB,ATL,Ito Smith,14,225,981,22.94,16.07,28.44,11.56,40,40.3,0.18
FB,ATL,Keith Smith,16,222,1122,19.79,13.88,1.8,6.76,8.56,6.6,0.03
TE,LAC,Donald Parham Jr.,13,220,938,23.45,16.92,0,9.09,9.09,33.9,0.15
TE,CIN,Cethan Carter,15,220,1005,21.89,14.67,0,3.18,3.18,5.3,0.02
TE,CHI,Demetrius Harris,16,215,1049,20.5,13.44,0,6.51,6.51,4.5,0.02
WR,ARI,KeeSean Johnson,8,214,560,38.21,26.75,0,10.75,10.75,17.3,0.08
TE,NE,Devin Asiasi,9,213,566,37.63,23.67,0,3.29,3.29,9.9,0.05
WR,CHI,Cordarrelle Patterson,17,211,1121,18.82,12.41,30.81,11.85,42.65,42.6,0.2
RB,CIN,Samaje Perine,16,207,1080,19.17,12.94,30.43,5.8,36.23,54.7,0.26
RB,MIA,Salvon Ahmed,6,205,403,50.87,34.17,36.59,6.83,43.41,58,0.28
TE,GB,Jace Sternberger,12,203,799,25.41,16.92,0,7.39,7.39,17.4,0.09
WR,PHI,Alshon Jeffery,7,202,493,40.97,28.86,0,6.44,6.44,17.5,0.09
WR,CIN,Alex Erickson,16,201,1080,18.61,12.56,2.49,8.46,10.95,10.6,0.05
WR,DET,Jamal Agnew,14,201,915,21.97,14.36,2.99,9.95,12.94,10.2,0.05
WR,SF,Trent Taylor,12,201,830,24.22,16.75,0,9.95,9.95,8.6,0.04
RB,NYJ,La'Mical Perine,10,200,635,31.5,20,32,7.5,39.5,41.4,0.21
TE,KC,Deon Yelder,15,200,1031,19.4,13.33,0,5.5,5.5,3.6,0.02
WR,GB,Equanimeous St. Brown,11,196,717,27.34,17.82,0.51,8.16,8.67,22.1,0.11
WR,NO,Deonte Harris,11,196,750,26.13,17.82,3.57,16.84,20.41,35.7,0.18
RB,WAS,Peyton Barber,17,194,1162,16.7,11.41,48.45,3.61,52.06,51,0.26
TE,BUF,Lee Smith,13,193,854,22.6,14.85,0,3.11,3.11,15.5,0.08
RB,DEN,Royce Freeman,16,192,1075,17.86,12,18.23,6.77,25,25.1,0.13
WR,NYG,Austin Mack,11,192,692,27.75,17.45,0,5.73,5.73,9.1,0.05
RB,LAC,Justin Jackson,9,190,646,29.41,21.11,31.05,12.63,43.68,46.3,0.24
RB,LV,Jalen Richard,13,190,891,21.32,14.62,11.58,12.11,23.68,32.1,0.17
RB,JAX,Dare Ogunbowale,14,185,922,20.07,13.21,17.3,10.81,28.11,19.9,0.11
TE,CAR,Colin Thompson,15,185,967,19.13,12.33,0,1.08,1.08,6.7,0.04
RB,IND,Jordan Wilkins,15,183,1024,17.87,12.2,45.9,8.74,54.64,49.3,0.27
WR,NO,Juwan Johnson,7,182,479,38,26,0,5.49,5.49,3.9,0.02
RB,NE,Sony Michel,9,181,554,32.67,20.11,43.65,4.97,48.62,68.3,0.38
WR,ATL,Brandon Powell,15,181,1050,17.24,12.07,1.1,9.94,11.05,17.6,0.1
FB,CLE,Andy Janovich,16,179,1058,16.92,11.19,1.12,2.79,3.91,1.7,0.01
WR,PHI,DeSean Jackson,5,179,384,46.61,35.8,0.56,14.53,15.08,30.8,0.17
RB,DET,Ty Johnson,13,174,795,21.89,13.38,31.03,12.07,43.1,47.3,0.27
RB,TEN,Khari Blasingame,16,171,1057,16.18,10.69,0,2.92,2.92,3.9,0.02
RB,CAR,Christian McCaffrey,3,171,223,76.68,57,34.5,11.11,45.61,73.4,0.43
WR,CIN,Auden Tate,9,170,612,27.78,18.89,0,12.94,12.94,15,0.09
WR,NYG,C.J. Board,14,169,879,19.23,12.07,0.59,9.47,10.06,10.4,0.06
WR,MIN,Bisi Johnson,8,169,533,31.71,21.13,0,11.24,11.24,20.9,0.12
WR,PIT,Ray-Ray McCloud III,17,168,1188,14.14,9.88,2.38,13.1,15.48,12.2,0.07
WR,TEN,Nick Westbrook-Ikhine,14,167,908,18.39,11.93,0,5.99,5.99,7,0.04
WR,GB,Malik Taylor,17,166,1119,14.83,9.76,0.6,3.61,4.22,13.5,0.08
WR,HOU,Kenny Stills,10,166,610,27.21,16.6,0,11.45,11.45,20.4,0.12
TE,NYG,Eric Tomlinson,9,164,588,27.89,18.22,0,0.61,0.61,0,0
RB,BAL,Mark Ingram II,11,160,693,23.09,14.55,45,5,50,46.9,0.29
WR,TB,Justin Watson,12,159,805,19.75,13.25,0,6.92,6.92,9.4,0.06
RB,JAX,Chris Thompson,8,159,531,29.94,19.88,4.4,14.47,18.87,22.6,0.14
WR,MIA,Malcolm Perry,9,156,606,25.74,17.33,1.92,8.33,10.26,15.7,0.1
RB,MIA,Matt Breida,12,152,796,19.1,12.67,38.82,6.58,45.39,33,0.22
WR,CAR,Pharoh Cooper,16,151,1034,14.6,9.44,0,5.3,5.3,7.3,0.05
WR,BAL,Dez Bryant,8,147,534,27.53,18.38,0,8.84,8.84,16.7,0.11
FB,CAR,Alex Armah,16,146,1034,14.12,9.13,4.11,6.16,10.27,2.7,0.02
TE,NYJ,Trevon Wesco,12,146,766,19.06,12.17,0.68,1.37,2.05,0.5,0
RB,SEA,DeeJay Dallas,12,146,812,17.98,12.17,23.29,13.7,36.99,39.9,0.27
RB,MIA,Patrick Laird,16,144,1068,13.48,9,9.03,8.33,17.36,12,0.08
WR,LAC,K.J. Hill Jr.,15,142,1092,13,9.47,0,7.75,7.75,5.3,0.04
RB,GB,Tyler Ervin,8,142,543,26.15,17.75,9.15,10.56,19.72,15.1,0.11
WR,PHI,J.J. Arcega-Whiteside,8,141,573,24.61,17.63,0,5.67,5.67,16.5,0.12
TE,LAC,Virgil Green,6,141,440,32.05,23.5,0,4.26,4.26,11,0.08
TE,NE,Dalton Keene,6,140,348,40.23,23.33,0,3.57,3.57,1.6,0.01
WR,GB,Darrius Shepherd,8,140,522,26.82,17.5,0,5.71,5.71,2.6,0.02
TE,LAC,Stephen Anderson,16,138,1173,11.76,8.63,0,7.97,7.97,10.6,0.08
RB,SEA,Travis Homer,9,138,602,22.92,15.33,18.12,7.25,25.36,23.8,0.17
RB,NYG,Devonta Freeman,5,136,296,45.95,27.2,39.71,7.35,47.06,29,0.21
TE,DEN,Troy Fumagalli,8,135,527,25.62,16.88,0,11.11,11.11,14,0.1
RB,CAR,Rodney Smith,7,133,450,29.56,19,30.83,8.27,39.1,27.5,0.21
TE,JAX,Ben Ellefson,7,133,444,29.95,19,0,3.01,3.01,3,0.02
TE,TB,O.J. Howard,4,132,275,48,33,0,14.39,14.39,26.6,0.2
RB,GB,A.J. Dillon,13,132,863,15.3,10.15,41.67,2.27,43.94,44,0.33
FB,LAC,Gabe Nabers,16,129,1173,11,8.06,1.55,5.43,6.98,15.2,0.12
WR,NYG,Damion Ratley,5,126,321,39.25,25.2,0,7.94,7.94,6.3,0.05
WR,CAR,Brandon Zylstra,16,125,1034,12.09,7.81,0.8,3.2,4,3.6,0.03
WR,WAS,Antonio Gandy-Golden,6,125,400,31.25,20.83,0.8,5.6,6.4,2.5,0.02
TE,LAR,Johnny Mundt,18,124,1246,9.95,6.89,0,3.23,3.23,5.2,0.04
RB,PIT,Jaylen Samuels,15,122,1041,11.72,8.13,7.38,11.48,18.85,7.4,0.06
WR,PHI,Quez Watkins,6,119,424,28.07,19.83,0,10.92,10.92,16.6,0.14
TE,SF,Charlie Woerner,14,119,954,12.47,8.5,0,3.36,3.36,3.6,0.03
RB,TB,LeSean McCoy,12,119,812,14.66,9.92,8.4,15.97,24.37,13.2,0.11
WR,IND,Ashton Dulin,14,115,948,12.13,8.21,1.74,5.22,6.96,6.4,0.06
WR,SF,Dante Pettis,7,115,465,24.73,16.43,0,5.22,5.22,11.6,0.1
TE,ATL,Jaeden Graham,16,114,1122,10.16,7.13,0,4.39,4.39,2.5,0.02
TE,DEN,Jake Butt,5,114,333,34.23,22.8,0,3.51,3.51,0.5,0
RB,TB,Ke'Shawn Vaughn,11,113,752,15.03,10.27,27.43,9.73,37.17,18.4,0.16
WR,SF,River Cracraft,9,112,618,18.12,12.44,0,8.04,8.04,4.1,0.04
WR,NO,Lil'Jordan Humphrey,4,111,278,39.93,27.75,0,5.41,5.41,12,0.11
RB,NYG,Alfred Morris,9,111,584,19.01,12.33,49.55,3.6,53.15,37.7,0.34
RB,PHI,Corey Clement,15,108,1060,10.19,7.2,19.44,5.56,25,16,0.15
WR,NE,Gunner Olszewski,13,108,806,13.4,8.31,4.63,4.63,9.26,14.5,0.13
TE,GB,Dominique Dafney,7,105,448,23.44,15,0,1.9,1.9,8.6,0.08
FB,MIA,Chandler Cox,8,105,523,20.08,13.13,0,1.9,1.9,0.9,0.01
RB,SF,JaMycal Hasty,8,97,551,17.6,12.13,40.21,8.25,48.45,24.1,0.25
TE,CIN,C.J. Uzomah,2,96,160,60,48,0,11.46,11.46,14.7,0.15
TE,TB,Tanner Hudson,15,93,1036,8.98,6.2,0,8.6,8.6,4.1,0.04
TE,BUF,Reggie Gilliam,17,93,1141,8.15,5.47,0,2.15,2.15,7.6,0.08
WR,CAR,Seth Roberts,7,93,447,20.81,13.29,0,6.45,6.45,3.1,0.03
TE,JAX,Eric Saubert,8,93,506,18.38,11.63,0,4.3,4.3,1.6,0.02
WR,CLE,Ja'Marcus Bradley,3,92,236,38.98,30.67,0,11.96,11.96,6,0.07
WR,BUF,Andre Roberts,18,92,1213,7.58,5.11,1.09,5.43,6.52,-0.9,-0.01
TE,CLE,Stephen Carlson,18,92,1192,7.72,5.11,0,2.17,2.17,3.1,0.03
TE,NO,Garrett Griffin,4,91,276,32.97,22.75,0,0,0,0,0
RB,KC,Darwin Thompson,16,90,1086,8.29,5.63,30,12.22,42.22,26.2,0.29
TE,CHI,J.P. Holtz,17,90,1121,8.03,5.29,0,1.11,1.11,0,0
RB,PIT,Anthony McFarland Jr.,11,89,771,11.54,8.09,37.08,11.24,48.31,16.7,0.19
TE,SEA,Luke Willson,8,89,484,18.39,11.13,0,3.37,3.37,1.2,0.01
WR,NYJ,Josh Malone,4,88,262,33.59,22,1.14,6.82,7.95,2.8,0.03
RB,BAL,Justice Hill,14,88,927,9.49,6.29,13.64,6.82,20.45,8,0.09
RB,BUF,T.J. Yeldon,5,88,325,27.08,17.6,17.05,10.23,27.27,21.2,0.24
RB,KC,DeAndre Washington,4,87,263,33.08,21.75,35.63,11.49,47.13,12.1,0.14
WR,CIN,John Ross III,3,86,233,36.91,28.67,0,8.14,8.14,1.7,0.02
TE,DEN,Albert Okwuegbunam,4,86,279,30.82,21.5,0,17.44,17.44,18.1,0.21
RB,CLE,D'Ernest Johnson,18,84,1192,7.05,4.67,39.29,4.76,44.05,18,0.21
WR,HOU,Steven Mitchell Jr.,6,84,370,22.7,14,0,9.52,9.52,6,0.07
WR,TB,Jaydon Mickens,14,84,948,8.86,6,0,11.9,11.9,5.8,0.07
WR,NO,Austin Carr,6,83,423,19.62,13.83,0,4.82,4.82,8.7,0.1
WR,IND,DeMichael Harris,8,83,576,14.41,10.38,7.23,12.05,19.28,12.5,0.15
TE,WAS,Marcus Baugh,9,82,621,13.2,9.11,0,1.22,1.22,0.2,0
RB,NO,Ty Montgomery,7,81,457,17.72,11.57,28.4,8.64,37.04,15.5,0.19
WR,ARI,Trent Sherfield,15,79,1057,7.47,5.27,0,8.86,8.86,5,0.06
RB,CHI,Tarik Cohen,3,77,212,36.32,25.67,18.18,11.69,29.87,11.5,0.15
FB,KC,Anthony Sherman,16,76,1120,6.79,4.75,3.95,2.63,6.58,7.3,0.1
RB,CHI,Ryan Nall,17,75,1121,6.69,4.41,5.33,12,17.33,12.7,0.17
RB,NYJ,Josh Adams,8,75,488,15.37,9.38,38.67,10.67,49.33,30.6,0.41
TE,IND,Noah Togiai,4,73,266,27.44,18.25,0,1.37,1.37,0,0
RB,NYG,Elijhaa Penny,14,73,891,8.19,5.21,8.22,4.11,12.33,3.5,0.05
WR,DEN,Tyrie Cleveland,10,72,660,10.91,7.2,0,12.5,12.5,6.3,0.09
RB,MIN,Ameer Abdullah,16,71,1082,6.56,4.44,11.27,14.08,25.35,22,0.31
TE,TB,Antony Auclair,8,70,516,13.57,8.75,0,1.43,1.43,0,0
RB,MIA,Jordan Howard,7,68,465,14.62,9.71,51.47,1.47,52.94,29.7,0.44
RB,NYG,Saquon Barkley,2,67,133,50.38,33.5,28.36,13.43,41.79,9.4,0.14
TE,DEN,Andrew Beck,10,66,681,9.69,6.6,0,0,0,0,0
WR,IND,Daurice Fountain,5,64,329,19.45,12.8,0,4.69,4.69,2.3,0.04
TE,WAS,Temarrick Hemingway,8,64,541,11.83,8,0,3.13,3.13,1,0.02
WR,DEN,Diontae Spencer,11,64,751,8.52,5.82,4.69,9.38,14.06,4.5,0.07
TE,DAL,Sean McKeon,14,64,991,6.46,4.57,0,0,0,0,0
WR,IND,Parris Campbell,2,63,147,42.86,31.5,3.17,14.29,17.46,8.7,0.14
RB,SF,Tevin Coleman,8,63,541,11.65,7.88,44.44,7.94,52.38,8.7,0.14
RB,LAC,Troymaine Pope,6,63,467,13.49,10.5,23.81,15.87,39.68,11.8,0.19
RB,CIN,Trayveon Williams,10,63,633,9.95,6.3,41.27,7.94,49.21,16.7,0.27
WR,SEA,Penny Hart,13,62,861,7.2,4.77,1.61,1.61,3.23,2.2,0.04
WR,CHI,Ted Ginn Jr.,6,62,401,15.46,10.33,0,9.68,9.68,4,0.06
FB,JAX,Bruce Miller,8,62,516,12.02,7.75,0,3.23,3.23,0.2,0
TE,DET,Isaac Nauta,7,60,472,12.71,8.57,0,3.33,3.33,0.3,0
WR,ATL,Laquon Treadwell,5,59,329,17.93,11.8,0,11.86,11.86,16.9,0.29
WR,PHI,Deontay Burnett,2,58,153,37.91,29,0,6.9,6.9,1.9,0.03
WR,MIA,Antonio Callaway,5,58,362,16.02,11.6,0,6.9,6.9,2,0.03
WR,CHI,Riley Ridley,6,57,369,15.45,9.5,0,10.53,10.53,7.5,0.13
WR,NO,Bennie Fowler,5,56,335,16.72,11.2,0,10.71,10.71,1.1,0.02
FB,PIT,Derek Watt,13,56,912,6.14,4.31,3.57,0,3.57,0.2,0
WR,NYJ,Vyncint Smith,7,54,432,12.5,7.71,0,5.56,5.56,1.3,0.02
RB,SEA,Alex Collins,4,54,261,20.69,13.5,33.33,3.7,37.04,20.1,0.37
RB,CAR,Trenton Cannon,14,53,906,5.85,3.79,18.87,5.66,24.53,4.9,0.09
TE,HOU,Kahale Warring,7,52,429,12.12,7.43,0,13.46,13.46,3.5,0.07
TE,SEA,Colby Parkinson,6,51,402,12.69,8.5,0,3.92,3.92,1.6,0.03
RB,NE,J.J. Taylor,6,50,375,13.33,8.33,46,4,50,11.4,0.23
WR,HOU,DeAndre Carter,14,49,883,5.55,3.5,2.04,12.24,14.29,0.8,0.02
TE,ARI,Seth DeValve,4,48,278,17.27,12,0,2.08,2.08,0,0
RB,LV,Theo Riddick,4,48,297,16.16,12,12.5,12.5,25,5.7,0.12
RB,HOU,Buddy Howell,14,47,850,5.53,3.36,34.04,4.26,38.3,6.7,0.14
WR,KC,Marcus Kemp,12,46,822,5.6,3.83,0,2.17,2.17,1.1,0.02
RB,HOU,C.J. Prosise,10,45,609,7.39,4.5,22.22,11.11,33.33,7.7,0.17
TE,GB,John Lovett,8,45,542,8.3,5.63,6.67,0,6.67,0.6,0.01
TE,ARI,Evan Baylis,5,44,362,12.15,8.8,0,0,0,0,0
RB,ARI,D.J. Foster,10,43,709,6.06,4.3,4.65,2.33,6.98,0.9,0.02
WR,JAX,Terry Godwin,2,43,129,33.33,21.5,2.33,13.95,16.28,3.5,0.08
WR,TB,Cyril Grayson,3,42,197,21.32,14,0,7.14,7.14,0,0
TE,JAX,Tyler Davis,8,40,529,7.56,5,0,5,5,0,0
WR,NYJ,Lawrence Cager,2,39,141,27.66,19.5,0,15.38,15.38,3.5,0.09
RB,SEA,Rashaad Penny,3,38,185,20.54,12.67,28.95,0,28.95,3.4,0.09
WR,LAC,Jason Moore,2,35,140,25,17.5,0,0,0,0,0
WR,CAR,Keith Kirkwood,1,35,68,51.47,35,0,5.71,5.71,1.3,0.04
FB,SEA,Nick Bellore,17,35,1129,3.1,2.06,2.86,2.86,5.71,1.4,0.04
RB,TEN,Darrynton Evans,6,35,386,9.07,5.83,42.86,11.43,54.29,14.2,0.41
WR,LAC,Joe Reed,11,34,838,4.06,3.09,14.71,2.94,17.65,8.9,0.26
TE,SF,Daniel Helm,5,33,341,9.68,6.6,0,0,0,0,0
WR,GB,Tavon Austin,6,33,387,8.53,5.5,0,15.15,15.15,0,0
RB,PHI,Jason Huntley,5,33,352,9.38,6.6,15.15,6.06,21.21,1.9,0.06
WR,BAL,James Proche II,14,33,885,3.73,2.36,0,9.09,9.09,1.4,0.04
RB,TEN,D'Onta Foreman,6,32,396,8.08,5.33,68.75,3.13,71.88,16,0.5
RB,DET,Jonathan Williams,5,32,340,9.41,6.4,3.13,12.5,15.63,0.6,0.02
WR,DEN,Courtland Sutton,1,31,77,40.26,31,0,19.35,19.35,6.6,0.21
RB,MIN,Mike Boone,16,31,1082,2.87,1.94,35.48,6.45,41.94,12.9,0.42
TE,GB,Josiah Deguara,2,31,141,21.99,15.5,0,6.45,6.45,1.2,0.04
WR,TEN,Cody Hollister,2,31,147,21.09,15.5,0,3.23,3.23,1.2,0.04
TE,CIN,Mason Schreck,14,30,920,3.26,2.14,0,3.33,3.33,0,0
TE,BUF,Nate Becker,1,30,64,46.88,30,0,0,0,0,0
RB,BUF,Antonio Williams,1,28,64,43.75,28,42.86,3.57,46.43,20.3,0.72
WR,MIN,Tajaé Sharpe,4,28,258,10.85,7,0,10.71,10.71,0,0
TE,NYJ,Daniel Brown,16,28,989,2.83,1.75,0,7.14,7.14,3.1,0.11
WR,WAS,Robert Foster,5,27,348,7.76,5.4,0,22.22,22.22,3.7,0.14
RB,JAX,Devine Ozigbo,8,27,506,5.34,3.38,3.7,33.33,37.04,4.3,0.16
WR,NE,Isaiah Zuber,4,26,266,9.77,6.5,7.69,7.69,15.38,5,0.19
WR,KC,Gehrig Dieter,5,26,328,7.93,5.2,0,7.69,7.69,1,0.04
TE,DET,Hunter Bryant,5,25,312,8.01,5,0,12,12,4.4,0.18
TE,DAL,Blake Jarwin,1,25,72,34.72,25,0,4,4,1.2,0.05
WR,NE,Donte Moncrief,6,25,363,6.89,4.17,4,8,12,1.9,0.08
WR,NO,Tommylee Lewis,5,23,334,6.89,4.6,8.7,13.04,21.74,1.9,0.08
RB,CAR,Reggie Bonnafon,2,23,128,17.97,11.5,52.17,8.7,60.87,14.7,0.64
WR,CLE,Taywan Taylor,3,22,173,12.72,7.33,0,4.55,4.55,0,0
RB,CLE,Dontrell Hilliard,7,22,421,5.23,3.14,40.91,4.55,45.45,5,0.23
RB,ATL,Qadree Ollison,3,22,209,10.53,7.33,4.55,0,4.55,0.3,0.01
WR,WAS,Jeff Badet,3,21,211,9.95,7,0,4.76,4.76,0,0
TE,PIT,Zach Gentry,2,20,148,13.51,10,0,0,0,0,0
RB,DEN,Jeremy Cox,7,19,458,4.15,2.71,0,0,0,0,0
WR,CIN,Stanley Morgan,6,18,368,4.89,3,0,0,0,0,0
WR,BUF,Jake Kumerow,6,17,424,4.01,2.83,0,5.88,5.88,8.2,0.48
WR,LV,Rico Gafford,3,17,194,8.76,5.67,0,11.76,11.76,0,0
TE,KC,Ricky Seals-Jones,4,17,273,6.23,4.25,0,5.88,5.88,0,0
RB,DAL,Rico Dowdle,15,16,1063,1.51,1.07,43.75,0,43.75,2.4,0.15
WR,JAX,Dede Westbrook,2,16,129,12.4,8,0,6.25,6.25,-1.6,-0.1
TE,BAL,Sean Culkin,1,16,54,29.63,16,0,0,0,0,0
RB,CHI,Artavis Pierce,6,15,390,3.85,2.5,40,0,40,9.4,0.63
TE,ARI,Jordan Thomas,6,15,383,3.92,2.5,0,13.33,13.33,6.3,0.42
TE,LAC,Matt Sokol,2,15,128,11.72,7.5,0,0,0,0,0
TE,PHI,Caleb Wilson,5,14,347,4.03,2.8,0,0,0,0,0
WR,SF,Jordan Matthews,2,14,122,11.48,7,0,0,0,0,0
RB,TEN,Senorise Perry,7,14,491,2.85,2,14.29,0,14.29,0.9,0.06
WR,BAL,Chris Moore,4,14,302,4.64,3.5,0,0,0,0,0
TE,PHI,Jason Croom,4,13,275,4.73,3.25,0,7.69,7.69,6.3,0.48
RB,NO,Dwayne Washington,13,13,908,1.43,1,69.23,0,69.23,1.7,0.13
RB,SF,Austin Walter,4,12,266,4.51,3,8.33,8.33,16.67,3,0.25
RB,PIT,Trey Edmunds,4,12,280,4.29,3,0,0,0,0,0
FB,CLE,Johnny Stanton,1,12,67,17.91,12,0,0,0,0,0
TE,MIN,Brandon Dillon,3,12,237,5.06,4,0,8.33,8.33,0.6,0.05
TE,PIT,Kevin Rader,2,12,157,7.64,6,0,8.33,8.33,0,0
RB,DET,Bo Scarbrough,1,12,66,18.18,12,50,0,50,3.1,0.26
RB,IND,Marlon Mack,1,11,74,14.86,11,36.36,27.27,63.64,5.6,0.51
WR,PIT,Deon Cain,2,10,132,7.58,5,0,0,0,0,0
FB,DAL,Sewo Olonilua,2,10,128,7.81,5,0,0,0,0,0
WR,LAR,Nsimba Webster,18,10,1246,0.8,0.56,0,0,0,-2,-0.2
RB,ARI,Jonathan Ward,14,10,972,1.03,0.71,0,10,10,7.1,0.71
WR,NYJ,Jaleel Scott,1,9,53,16.98,9,0,11.11,11.11,1.6,0.18
RB,HOU,Scottie Phillips,8,9,490,1.84,1.13,22.22,11.11,33.33,1.6,0.18
WR,CLE,JoJo Natson,3,9,194,4.64,3,11.11,0,11.11,0.3,0.03
RB,DEN,Levante Bellamy,5,9,367,2.45,1.8,44.44,11.11,55.56,1.6,0.18
WR,SF,Kevin White,3,9,194,4.64,3,0,0,0,0,0
RB,PHI,Adrian Killins Jr.,1,8,62,12.9,8,12.5,12.5,25,-1,-0.12
TE,MIA,Chris Myarick,3,8,214,3.74,2.67,0,0,0,0,0
WR,GB,Juwann Winfree,2,8,132,6.06,4,0,0,0,0,0
RB,JAX,Craig Reynolds,2,8,120,6.67,4,12.5,12.5,25,0.7,0.09
FB,MIN,Jake Bargas,1,7,64,10.94,7,0,0,0,0,0
RB,GB,Dexter Williams,3,7,194,3.61,2.33,28.57,0,28.57,0.8,0.11
TE,LV,Derek Carrier,16,7,1082,0.65,0.44,0,14.29,14.29,1.4,0.2
FB,HOU,Cullen Gillaspia,7,7,425,1.65,1,0,14.29,14.29,0.6,0.09
RB,TB,Kenjon Barner,6,6,409,1.47,1,0,16.67,16.67,0,0
RB,ATL,Tony Brooks-James,1,6,78,7.69,6,50,0,50,0.4,0.07
WR,HOU,Isaiah Coulter,1,6,66,9.09,6,0,0,0,0,0
WR,DEN,Fred Brown,1,5,65,7.69,5,0,0,0,0,0
RB,BUF,Taiwan Jones,16,5,1072,0.47,0.31,0,40,40,0,0
WR,NE,Matthew Slater,16,5,1011,0.49,0.31,0,0,0,0,0
RB,CHI,Lamar Miller,1,5,50,10,5,0,40,40,0.6,0.12
RB,NO,Tony Jones Jr.,1,5,64,7.81,5,60,0,60,1.3,0.26
TE,IND,Farrod Green,1,5,73,6.85,5,0,0,0,0,0
RB,PHI,Elijah Holyfield,1,5,68,7.35,5,0,0,0,0,0
WR,CIN,Trenton Irwin,1,5,76,6.58,5,0,40,40,0.5,0.1
TE,CAR,Tommy Stevens,1,5,62,8.06,5,80,0,80,2.4,0.48
WR,BUF,Duke Williams,1,4,74,5.41,4,0,0,0,0,0
WR,WAS,Tony Brown,1,4,69,5.8,4,0,0,0,0,0
WR,JAX,Trey Quinn,1,3,65,4.62,3,0,0,0,0,0
WR,LV,Keelan Doss,1,3,74,4.05,3,0,0,0,0,0
RB,LAR,Raymond Calais,4,3,271,1.11,0.75,0,0,0,0,0
TE,NYJ,Ross Travis,1,3,46,6.52,3,0,0,0,0,0
WR,CLE,Derrick Willies,1,3,81,3.7,3,0,0,0,0,0
WR,CAR,Marken Michel,2,3,121,2.48,1.5,0,0,0,0,0
WR,NE,Kristian Wilkerson,1,2,81,2.47,2,0,0,0,0,0
WR,DAL,Malik Turner,6,2,470,0.43,0.33,0,0,0,0,0
RB,LAR,Xavier Jones,15,2,1052,0.19,0.13,0,0,0,0,0
RB,PIT,Wendell Smallwood,1,2,72,2.78,2,0,0,0,0,0
WR,IND,Dezmon Patmon,1,2,67,2.99,2,0,0,0,0,0
WR,GB,Reggie Begelton,1,2,63,3.17,2,0,0,0,0,0
TE,LAR,Brycen Hopkins,5,2,329,0.61,0.4,0,0,0,0,0
RB,WAS,Mike Warren,1,2,80,2.5,2,0,0,0,0,0
WR,MIA,Kirk Merritt,1,1,61,1.64,1,0,0,0,0,0
WR,NYG,Alex Bachman,1,1,60,1.67,1,0,0,0,0,0
RB,JAX,Nathan Cottrell,8,1,493,0.2,0.13,0,0,0,0,0
WR,PHI,Hakeem Butler,2,1,153,0.65,0.5,0,100,100,0,0
